time     ke      pe    etot  momentum diffCoeff temp 
0.0 1.98837555234e-22 -7.23941717868e-19 -7.23742880313e-19 1.47451495458e-17 0.0 0.0890138213128
0.1 1.53789503488e-22 -7.23918430287e-19 -7.23764640784e-19 3.03576608296e-17 93175090001.8 0.0688471117397
0.201 8.44602066929e-23 -7.2388352696e-19 -7.23799066753e-19 -2.86229373536e-17 117607783725.0 0.0378103911897
0.3 1.6703559515e-22 -7.23924347147e-19 -7.23757311552e-19 7.06899816461e-17 99013630490.0 0.074777003781
0.4 1.68447627288e-22 -7.23924467207e-19 -7.23756019579e-19 1.01481323345e-16 92700265324.4 0.0754091297208
0.5 2.05115965552e-22 -7.23942357604e-19 -7.23737241639e-19 8.67361737988e-17 94496234025.1 0.0918244839839
0.6 2.14295138718e-22 -7.23946196256e-19 -7.23731901117e-19 1.00613961607e-16 106272277279.0 0.0959337342666
0.7 1.2733160904e-22 -7.23902176975e-19 -7.23774845365e-19 1.27068494615e-16 120525406514.0 0.0570026777949
0.8 1.70701412591e-22 -7.23923396009e-19 -7.23752694597e-19 1.04950770297e-16 119036251969.0 0.0764180842011
0.901 1.99957772084e-22 -7.23937272527e-19 -7.23737314755e-19 1.67400815432e-16 110974880120.0 0.0895153099899
1.001 1.77415515645e-22 -7.23925431868e-19 -7.23748016353e-19 1.51788304148e-16 102557335951.0 0.079423793906
1.101 2.02815518721e-22 -7.23937505808e-19 -7.23734690289e-19 5.89805981832e-17 91649480787.2 0.0907946404876
1.201 1.73863345224e-22 -7.23922338789e-19 -7.23748475444e-19 1.57859836314e-16 81462918328.2 0.0778335899696
1.301 1.5106409883e-22 -7.23910403263e-19 -7.23759339164e-19 1.4224732503e-16 69353990156.7 0.0676270269175
1.401 1.92885605463e-22 -7.23930744773e-19 -7.23737859167e-19 1.91686944095e-16 54395556988.5 0.086349305584
1.501 2.19153746566e-22 -7.23943222304e-19 -7.23724068558e-19 1.82796486281e-16 42715496185.8 0.0981087924458
1.601 1.95719586551e-22 -7.23930885478e-19 -7.23735165891e-19 1.6826817717e-16 37810490099.5 0.0876179969328
1.701 1.76107336498e-22 -7.2392055129e-19 -7.23744443954e-19 2.27248775353e-16 37312479595.0 0.0788381599465
1.801 1.82412593176e-22 -7.23923150486e-19 -7.23740737893e-19 2.25297211442e-16 38844206896.5 0.0816608409567
1.901 1.86849532601e-22 -7.23924797655e-19 -7.23737948122e-19 8.58688120609e-17 42133877144.1 0.0836471303809
2.001 2.12626182962e-22 -7.23937103793e-19 -7.2372447761e-19 4.51028103754e-17 47013707972.4 0.0951865910557
2.101 1.95794402765e-22 -7.23927962821e-19 -7.23732168418e-19 -4.25007251614e-17 54134224026.8 0.0876514899875
2.201 1.51590219087e-22 -7.23905295849e-19 -7.2375370563e-19 -1.19695919842e-16 60900047814.9 0.0678625557366
2.301 1.97948346872e-22 -7.2392786864e-19 -7.23729920293e-19 -2.20309881449e-16 63992048260.8 0.088615748453
2.401 1.89700945952e-22 -7.23922945998e-19 -7.23733245052e-19 -1.47885176327e-16 65756589520.6 0.0849236256497
2.501 1.61927633512e-22 -7.23908490489e-19 -7.23746562856e-19 -1.60461921528e-16 65754404234.6 0.0724903171239
2.601 2.26519393697e-22 -7.23940125818e-19 -7.23713606424e-19 -2.35055030995e-16 62993752065.5 0.101406179586
2.701 2.1074777325e-22 -7.23931441448e-19 -7.23720693675e-19 -3.41306843898e-16 61074148702.6 0.0943456813681
2.801 1.74212312056e-22 -7.23912584635e-19 -7.23738372323e-19 -2.39825520554e-16 59530379425.1 0.077989812325
2.901 1.92436080854e-22 -7.2392103649e-19 -7.2372860041e-19 -3.12033385241e-16 56731751300.5 0.0861480664208
3.001 1.97250472652e-22 -7.23922816258e-19 -7.23725565785e-19 -2.53269627493e-16 53840748057.7 0.0883033303536
3.101 2.23268046924e-22 -7.23935190018e-19 -7.23711921971e-19 -2.94902990916e-16 51921861220.9 0.0999506456935
3.201 1.94499601203e-22 -7.23920090707e-19 -7.23725591105e-19 -1.38777878078e-16 52259683544.6 0.0870718447854
3.301 1.714499797e-22 -7.23908053527e-19 -7.23736603547e-19 -2.77555756156e-17 53473909648.6 0.0767531960404
3.401 2.21775300139e-22 -7.23932584328e-19 -7.23710809028e-19 -1.17961196366e-16 54608386079.2 0.0992823861415
3.501 2.07772859809e-22 -7.2392486169e-19 -7.2371708883e-19 -3.59955121265e-17 57376793580.1 0.0930138986816
3.601 2.05935403286e-22 -7.23923360331e-19 -7.23717424927e-19 7.6327832943e-17 61029293147.5 0.092191322552
3.701 2.10303373401e-22 -7.23924776806e-19 -7.23714473433e-19 2.36356073602e-17 64968034140.6 0.0941467364119
3.801 1.60263573516e-22 -7.23899095945e-19 -7.23738832371e-19 8.23993651089e-18 68635524325.6 0.0717453656031
3.9 1.92561025007e-22 -7.2391466949e-19 -7.23722108465e-19 -9.80118763927e-17 70109540835.2 0.0862040003036
4.0 2.14338424801e-22 -7.23924746341e-19 -7.23710407916e-19 -1.82145964978e-16 70506852476.6 0.0959531121935
4.1 1.83829325039e-22 -7.23908821329e-19 -7.23724992004e-19 -1.12757025938e-16 70631510061.2 0.0822950708272
4.2 2.06265844817e-22 -7.23919370648e-19 -7.23713104803e-19 -1.30104260698e-16 69673995124.2 0.0923392516663
4.3 2.08072577233e-22 -7.23919523449e-19 -7.23711450872e-19 -1.65232411087e-16 68440722085.6 0.093148073502
4.4 2.11408864457e-22 -7.23920535374e-19 -7.23709126509e-19 -3.92047505571e-16 67395597141.4 0.0946416327768
4.5 2.28800402438e-22 -7.2392850813e-19 -7.23699707728e-19 -4.97865637605e-16 67019790623.8 0.102427321212
4.6 2.07845524619e-22 -7.23917322106e-19 -7.23709476582e-19 -3.84241249929e-16 67954287810.5 0.0930464286152
4.7 1.89073677922e-22 -7.23907275417e-19 -7.23718201739e-19 -4.16767315103e-16 69473600039.9 0.084642815899
4.8 1.95586908263e-22 -7.23909868772e-19 -7.23714281863e-19 -3.50847823016e-16 70812028936.8 0.0875586007018
4.9 2.22554781855e-22 -7.23922654497e-19 -7.23700099716e-19 -4.47558656802e-16 72113272468.9 0.0996313375558
5.0 2.3357544059e-22 -7.23927388253e-19 -7.23693812812e-19 -4.74663711114e-16 74157569170.8 0.104564967655
5.1 2.05943497449e-22 -7.23912833167e-19 -7.23706889669e-19 -4.21537804662e-16 77042172638.9 0.0921949460747
5.2 1.995936244e-22 -7.2390894511e-19 -7.23709351486e-19 -4.64038529824e-16 79702654369.3 0.0893522916059
5.3 2.09463981737e-22 -7.23913150524e-19 -7.23703686542e-19 -4.73579508942e-16 81635357008.5 0.0937709650468
5.4 2.2512949988e-22 -7.23920200671e-19 -7.23695071171e-19 -6.36643515683e-16 83048900146.3 0.100783964332
5.5 2.17220938892e-22 -7.23915418726e-19 -7.23698197787e-19 -6.43582409587e-16 84359113878.7 0.0972435303642
5.6 1.81534543977e-22 -7.23896838232e-19 -7.23715303688e-19 -6.57460197395e-16 85236318657.4 0.0812677637314
5.7 2.15148576045e-22 -7.23912937126e-19 -7.2369778855e-19 -5.03069808033e-16 84917576081.5 0.0963157934688
