time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.18138027902e-19 -7.10821220402e-19 -4.926831925e-19 7.77156117238e-16 0.0 97.6540845834
0.1 1.21490853499e-19 -6.61933598544e-19 -5.40442745045e-19 -8.04911692853e-16 8.67303037171e+13 54.3879405063
0.201 7.18403516529e-20 -6.36846001837e-19 -5.65005650184e-19 7.35522753814e-16 9.4510153517e+13 32.1608471677
0.3 1.08983266487e-19 -6.54975630962e-19 -5.45992364475e-19 1.72084568817e-15 7.21525776295e+13 48.7886556327
0.4 9.79400779828e-20 -6.49031029382e-19 -5.51090951399e-19 2.53963516883e-15 5.65234086815e+13 43.8449396074
0.5 1.1380954424e-19 -6.56597016132e-19 -5.42787471892e-19 7.66747776382e-15 4.14758691451e+13 50.9492405635
0.6 1.30428880416e-19 -6.64436519794e-19 -5.34007639378e-19 3.63598040565e-15 3.07635963133e+13 58.3892365892
0.7 1.15374232929e-19 -6.56518302286e-19 -5.41144069357e-19 4.82947015712e-15 2.59375367128e+13 51.6497064247
0.8 1.32302303864e-19 -6.64535339972e-19 -5.32233036108e-19 5.94663207565e-15 2.23346385557e+13 59.2279140704
0.901 1.30584406075e-19 -6.63233255053e-19 -5.32648848978e-19 5.95357096955e-15 2.18683626911e+13 58.4588609275
1.001 1.14810013156e-19 -6.54890665826e-19 -5.4008065267e-19 6.52256026967e-15 2.32269596362e+13 51.3971215544
1.101 1.2198755734e-19 -6.58046551445e-19 -5.36058994105e-19 8.02136135292e-15 2.36290488016e+13 54.6103004468
1.201 1.26045703889e-19 -6.59655964372e-19 -5.33610260483e-19 7.20257187226e-15 2.40750419299e+13 56.4270152588
1.301 1.1776255874e-19 -6.55131723527e-19 -5.37369164787e-19 6.82787160144e-15 2.52588998117e+13 52.7188907986
1.401 1.13887736366e-19 -6.52820427214e-19 -5.38932690849e-19 8.24340595784e-15 2.59813111754e+13 50.9842449161
1.501 1.11766471542e-19 -6.51351221117e-19 -5.39584749575e-19 7.9936057773e-15 2.58916324109e+13 50.0346160204
1.601 1.25403089287e-19 -6.57808814673e-19 -5.32405725386e-19 9.71445146547e-15 2.51112479911e+13 56.1393352915
1.701 1.24305022067e-19 -6.56797616809e-19 -5.32492594742e-19 1.03805852802e-14 2.48598953807e+13 55.6477623633
1.801 1.2312568327e-19 -6.55780215135e-19 -5.32654531865e-19 1.13103970634e-14 2.48215644031e+13 55.1198065008
1.901 1.23542553852e-19 -6.55548560157e-19 -5.32006006305e-19 1.3572476476e-14 2.46397968498e+13 55.3064274007
2.001 1.32083862016e-19 -6.59399831203e-19 -5.27315969187e-19 1.38222766566e-14 2.4536771563e+13 59.1301239746
2.101 1.32950316872e-19 -6.59377364872e-19 -5.26427048e-19 1.49047441056e-14 2.51504226877e+13 59.518010748
2.201 1.23098036055e-19 -6.54009060031e-19 -5.30911023975e-19 1.46826995007e-14 2.63849238998e+13 55.1074296427
2.301 1.19129513135e-19 -6.51518625466e-19 -5.32389112331e-19 1.52100554374e-14 2.73030684355e+13 53.3308367366
2.401 1.26753331792e-19 -6.54826627825e-19 -5.28073296032e-19 1.95399252334e-14 2.76671746474e+13 56.7437998002
2.501 1.31873716867e-19 -6.56893471081e-19 -5.25019754214e-19 1.62370117351e-14 2.80412265345e+13 59.0360480707
2.601 1.33800054085e-19 -6.57399667063e-19 -5.23599612979e-19 1.70002900646e-14 2.86577938826e+13 59.8984135161
2.701 1.25197420617e-19 -6.52603032891e-19 -5.27405612275e-19 1.74305014866e-14 2.95499268338e+13 56.0472633779
2.801 1.25016619969e-19 -6.52097121512e-19 -5.27080501542e-19 2.03725925019e-14 3.0264137115e+13 55.9663241582
2.901 1.37170608214e-19 -6.57737460829e-19 -5.20566852615e-19 2.01089145335e-14 3.08506255073e+13 61.407313093
3.001 1.2709369913e-19 -6.52261042853e-19 -5.25167343723e-19 1.75831571525e-14 3.19106741425e+13 56.8961724108
3.101 1.2036360679e-19 -6.48431822388e-19 -5.28068215598e-19 1.70904956853e-14 3.27483485044e+13 53.8833047647
3.201 1.28604442063e-19 -6.52094301366e-19 -5.23489859303e-19 1.61537450083e-14 3.29869974012e+13 57.5724883174
3.301 1.48660394974e-19 -6.61684556201e-19 -5.13024161226e-19 1.57651669497e-14 3.32416639789e+13 66.550958238
3.401 1.38981097704e-19 -6.5641199792e-19 -5.17430900217e-19 1.80966353014e-14 3.43680970165e+13 62.2178168621
3.501 1.32681871024e-19 -6.52787527549e-19 -5.20105656526e-19 1.80411241502e-14 3.59754866508e+13 59.3978353075
3.601 1.08030295126e-19 -6.40023194825e-19 -5.31992899699e-19 1.75970349403e-14 3.74231346431e+13 48.3620379229
3.701 1.33386125571e-19 -6.52245412445e-19 -5.18859286874e-19 1.87627691162e-14 3.78454058872e+13 59.713109695
3.801 1.33948988707e-19 -6.52080613992e-19 -5.18131625285e-19 1.57096557984e-14 3.82847053234e+13 59.9650872381
3.9 1.30310733952e-19 -6.498610618e-19 -5.19550327848e-19 1.5959455979e-14 3.88064788713e+13 58.3363458349
4.0 1.40591597616e-19 -6.54519146585e-19 -5.1392754897e-19 1.67088565206e-14 3.92684119053e+13 62.9387910826
4.1 1.31785827931e-19 -6.49640162961e-19 -5.1785433503e-19 1.67643676718e-14 3.99676265668e+13 58.9967027366
4.2 1.31606626047e-19 -6.49052702472e-19 -5.17446076425e-19 1.39194211712e-14 4.0567113812e+13 58.9164792371
4.3 1.52692145329e-19 -6.59098448306e-19 -5.06406302977e-19 1.54598556179e-14 4.10774297742e+13 68.3558562374
4.4 1.44897771812e-19 -6.54704237049e-19 -5.09806465237e-19 1.51822998617e-14 4.21993909193e+13 64.8665406971
4.5 1.23087963634e-19 -6.43349147608e-19 -5.20261183974e-19 1.7402745911e-14 4.36532682493e+13 55.102920511
4.6 1.29845543406e-19 -6.46256183944e-19 -5.16410640538e-19 1.47104550763e-14 4.46140552916e+13 58.1280934851
4.7 1.40749911714e-19 -6.51221506595e-19 -5.10471594881e-19 1.51961776496e-14 4.52511862744e+13 63.0096637244
4.8 1.33175333477e-19 -6.46908051746e-19 -5.13732718269e-19 1.99146255042e-14 4.59432441674e+13 59.6187441726
4.9 1.41605835949e-19 -6.5060166606e-19 -5.08995830111e-19 2.28428387317e-14 4.64471586295e+13 63.3928362437
5.0 1.47286319699e-19 -6.52932030457e-19 -5.05645710758e-19 2.05391259556e-14 4.69726981782e+13 65.9358244877
