time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.24350792102e-19 -7.10821714333e-19 -4.86470922231e-19 1.79023462721e-15 0.0 100.435359387
0.1 1.33051911751e-19 -6.64640988337e-19 -5.31589076586e-19 2.35922392733e-15 9.09149705561e+13 59.5634918363
0.201 7.06712077992e-20 -6.33215362565e-19 -5.62544154766e-19 2.81025203108e-15 1.03897393172e+14 31.6374552865
0.3 1.06689592935e-19 -6.50768643805e-19 -5.4407905087e-19 3.87190279838e-15 8.11976605122e+13 47.7618443371
0.4 1.04170961288e-19 -6.49144908884e-19 -5.44973947596e-19 4.88498130835e-15 6.35800881549e+13 46.6343258102
0.5 1.17960269377e-19 -6.55663803908e-19 -5.37703534531e-19 1.02695629778e-15 4.91217308302e+13 52.8074001309
0.6 1.1814973878e-19 -6.55348220789e-19 -5.3719848201e-19 1.69309011255e-15 3.9198509092e+13 52.8922201015
0.7 1.2201929819e-19 -6.5691277548e-19 -5.3489347729e-19 5.99520433298e-15 3.18347609708e+13 54.6245099072
0.8 1.28868450274e-19 -6.59914062078e-19 -5.31045611803e-19 2.22044604925e-15 2.65888454183e+13 57.6906771564
0.901 1.29308795545e-19 -6.59734672034e-19 -5.30425876489e-19 -6.93889390391e-16 2.39927536908e+13 57.8878069952
1.001 1.24714845166e-19 -6.57050006483e-19 -5.32335161317e-19 1.44328993201e-15 2.3378663952e+13 55.8312283087
1.101 1.23456345985e-19 -6.56046886432e-19 -5.32590540447e-19 4.32986979604e-15 2.3614137199e+13 55.2678346325
1.201 1.22628801655e-19 -6.55242381863e-19 -5.32613580208e-19 6.05071548421e-15 2.41352042852e+13 54.8973669759
1.301 1.24262532742e-19 -6.55667866024e-19 -5.31405333282e-19 8.520961714e-15 2.46135415183e+13 55.6287411216
1.401 1.27422432611e-19 -6.56846028968e-19 -5.29423596357e-19 9.18709552877e-15 2.51959807396e+13 57.0433368803
1.501 1.14548062217e-19 -6.50012371499e-19 -5.35464309282e-19 8.92341756042e-15 2.60314643038e+13 51.279853697
1.601 1.17076186073e-19 -6.50901085893e-19 -5.33824899819e-19 1.02140518266e-14 2.59091276548e+13 52.4116216117
1.701 1.22242278653e-19 -6.53102496173e-19 -5.3086021752e-19 1.29618538125e-14 2.51171902291e+13 54.7243318097
1.801 1.26984474998e-19 -6.55079887915e-19 -5.28095412917e-19 1.44190215323e-14 2.42935692166e+13 56.8472759267
1.901 1.36178110201e-19 -6.59279667905e-19 -5.23101557705e-19 1.34614541736e-14 2.38227622685e+13 60.9630004445
2.001 1.36819266095e-19 -6.59143806983e-19 -5.22324540888e-19 1.28230759344e-14 2.44460295791e+13 61.2500273903
2.101 1.18741448351e-19 -6.49698127068e-19 -5.30956678717e-19 1.71529457305e-14 2.58708322927e+13 53.1571113589
2.201 1.24228119179e-19 -6.52003226775e-19 -5.27775107596e-19 1.47451495458e-14 2.66271213614e+13 55.613335165
2.301 1.32284073314e-19 -6.5558700306e-19 -5.23302929745e-19 1.36279876273e-14 2.70778986206e+13 59.219752781
2.401 1.30427825419e-19 -6.54212342436e-19 -5.23784517017e-19 1.12965192756e-14 2.77952799791e+13 58.3887642976
2.501 1.28043974395e-19 -6.5258916653e-19 -5.24545192134e-19 9.63118473862e-15 2.86645920572e+13 57.3215831566
2.601 1.24362796289e-19 -6.50343479653e-19 -5.25980683364e-19 9.42301792151e-15 2.94408832783e+13 55.6736262111
2.701 1.1865354849e-19 -6.47060364061e-19 -5.28406815571e-19 1.10050857316e-14 2.99120839025e+13 53.1177611342
2.801 1.31455929418e-19 -6.53078768571e-19 -5.21622839153e-19 1.01307850997e-14 2.98423999033e+13 58.8490167159
2.901 1.41083500334e-19 -6.57445342002e-19 -5.16361841668e-19 1.24344978758e-14 2.99324779251e+13 63.1590016993
3.001 1.23772939223e-19 -6.48362717109e-19 -5.24589777886e-19 1.31006316906e-14 3.06003681374e+13 55.4095642665
3.101 1.3876269079e-19 -6.55453088191e-19 -5.16690397402e-19 1.46133105616e-14 3.1014685731e+13 62.1200424049
3.201 1.34119826381e-19 -6.5262846918e-19 -5.18508642798e-19 1.30173649637e-14 3.17966054597e+13 60.0415663226
3.301 1.31938606446e-19 -6.51107621084e-19 -5.19169014637e-19 1.487698853e-14 3.27026286047e+13 59.065097258
3.401 1.33860343004e-19 -6.51555788706e-19 -5.17695445702e-19 1.34059430223e-14 3.35598120909e+13 59.9254031211
3.501 1.20943113378e-19 -6.44676068102e-19 -5.23732954725e-19 1.62647673108e-14 3.43263879705e+13 54.1427330996
3.601 1.40972961973e-19 -6.54207013928e-19 -5.13234051955e-19 1.62092561595e-14 3.45717630454e+13 63.1095168727
3.701 1.32844515399e-19 -6.49695010277e-19 -5.16850494878e-19 1.56541446472e-14 3.50886895805e+13 59.4706464894
3.801 1.40530015267e-19 -6.53096497038e-19 -5.12566481771e-19 1.7763568394e-14 3.56402642348e+13 62.9112224466
3.9 1.38097996663e-19 -6.51421188539e-19 -5.13323191877e-19 1.49047441056e-14 3.64060780035e+13 61.8224780732
4.0 1.33420572449e-19 -6.48621561212e-19 -5.15200988763e-19 1.31561428418e-14 3.72713991872e+13 59.7285305658
4.1 1.32635014987e-19 -6.47784865342e-19 -5.15149850355e-19 1.07969189145e-14 3.80080161595e+13 59.3768592155
4.2 1.43551954897e-19 -6.52764347237e-19 -5.09212392341e-19 7.88258347484e-15 3.86640772564e+13 64.2640573972
4.3 1.35864183232e-19 -6.48437249941e-19 -5.12573066708e-19 7.66053886991e-15 3.95125655353e+13 60.8224644223
4.4 1.42848803109e-19 -6.5144342693e-19 -5.08594623821e-19 4.9682480352e-15 4.03134733812e+13 63.9492766831
4.5 1.45560096973e-19 -6.52295750594e-19 -5.06735653621e-19 3.05311331772e-15 4.12749445531e+13 65.1630445113
4.6 1.2633527678e-19 -6.42166343181e-19 -5.15831066401e-19 2.24820162487e-15 4.24215803791e+13 56.5566486649
4.7 1.27281169464e-19 -6.42196158953e-19 -5.14914989489e-19 3.88578058619e-15 4.31357786425e+13 56.9800974562
4.8 1.38920223427e-19 -6.47566745708e-19 -5.08646522281e-19 6.77236045021e-15 4.34211518512e+13 62.1905652092
4.9 1.4996480808e-19 -6.52625478265e-19 -5.02660670185e-19 8.09075029196e-15 4.3689928019e+13 67.1349062503
5.0 1.44447601144e-19 -6.49376194027e-19 -5.04928592884e-19 1.15185638805e-14 4.42882069147e+13 64.6650123117
