time     ke      pe    etot  momentum diffCoeff temp 
0.0 1.99893679802e-20 -7.10816062021e-19 -6.90826694041e-19 1.87350135405e-16 0.0 8.94866177291
0.1 1.26770404797e-20 -7.07118783991e-19 -6.94441743511e-19 1.12485975395e-16 8.25574277313e+12 5.67514428906
0.201 3.54414793261e-21 -7.02539264105e-19 -6.98995116172e-19 0.0 1.03129750919e+13 1.58661250088
0.3 7.43566374164e-21 -7.04470710019e-19 -6.97035046278e-19 9.57567358739e-16 7.5006770908e+12 3.32873155104
0.4 1.17195016545e-20 -7.06579807781e-19 -6.94860306127e-19 1.19002030452e-15 4.70335531059e+12 5.24648185763
0.5 1.06813431817e-20 -7.06033697365e-19 -6.95352354183e-19 4.16333634234e-17 3.33363212159e+12 4.78172834222
0.6 1.13654821113e-20 -7.06353784453e-19 -6.94988302342e-19 -5.41233724505e-16 2.543482168e+12 5.08799754953
0.7 1.16327337378e-20 -7.06457663883e-19 -6.94824930145e-19 -1.17961196366e-15 2.19933225633e+12 5.2076383714
0.8 8.81359355946e-21 -7.05021894188e-19 -6.96208300628e-19 -1.04777297949e-15 2.13245590932e+12 3.94559086839
0.901 9.2028935194e-21 -7.05197125772e-19 -6.95994232253e-19 -1.74773390205e-15 1.77428933661e+12 4.11986919841
1.001 1.25420283146e-20 -7.06840449175e-19 -6.94298420861e-19 -9.78384040451e-16 1.28666470565e+12 5.61470324848
1.101 1.24510844987e-20 -7.06764825245e-19 -6.94313740746e-19 -2.40085729075e-15 1.17390677746e+12 5.57399033301
1.201 1.0364865238e-20 -7.05697160968e-19 -6.9533229573e-19 -2.74780198595e-15 1.34417958484e+12 4.64005032218
1.301 1.0050145398e-20 -7.05515707393e-19 -6.95465561995e-19 -3.69149155688e-15 1.47268970827e+12 4.49915935434
1.401 9.99042477999e-21 -7.05458699824e-19 -6.95468275044e-19 -3.70883879164e-15 1.49708098569e+12 4.47242416131
1.501 9.52119299281e-21 -7.05198981949e-19 -6.95677788956e-19 -3.5457747849e-15 1.42017185872e+12 4.26236266458
1.601 1.05960723051e-20 -7.05712391424e-19 -6.95116319119e-19 -3.49373308062e-15 1.23042071493e+12 4.74355503755
1.701 1.18257984837e-20 -7.06301105753e-19 -6.94475307269e-19 -4.13905021368e-15 1.04925478416e+12 5.29406787301
1.801 1.21498260886e-20 -7.06436958563e-19 -6.94287132474e-19 -4.69069227904e-15 993933685564.0 5.43912565793
1.901 1.1029964566e-20 -7.05849507534e-19 -6.94819542968e-19 -4.22578638748e-15 1.07268898167e+12 4.93779605071
2.001 9.0571524608e-21 -7.04837166072e-19 -6.95780013611e-19 -4.07313072159e-15 1.15969750522e+12 4.05462514261
2.101 8.87213929301e-21 -7.04721468246e-19 -6.95849328953e-19 -3.899658374e-15 1.08894300497e+12 3.97180009963
2.201 1.21801606122e-20 -7.06351086302e-19 -6.94170925689e-19 -3.74700270811e-15 876981899906.0 5.45270554658
2.301 1.41127808908e-20 -7.07284971207e-19 -6.93172190316e-19 -3.85802501057e-15 777311675605.0 6.31788373662
2.401 1.0822660846e-20 -7.05609356654e-19 -6.94786695808e-19 -2.8380076067e-15 899546248235.0 4.84499217233
2.501 8.63539512341e-21 -7.04494585004e-19 -6.95859189881e-19 -3.82333054105e-15 1.01069441647e+12 3.86581658367
2.601 1.09728479682e-20 -7.05638447388e-19 -6.9466559942e-19 -3.87190279838e-15 973235445790.0 4.91222660216
2.701 1.22751273335e-20 -7.06259147075e-19 -6.93984019742e-19 -3.69322628035e-15 925726398918.0 5.49521940042
2.801 1.12145267711e-20 -7.05700747404e-19 -6.94486220633e-19 -2.61444511873e-15 948096574197.0 5.02041921074
2.901 1.04860028194e-20 -7.05310835663e-19 -6.94824832844e-19 -2.54483933926e-15 980138231399.0 4.694280113
3.001 1.05615307351e-20 -7.05321479956e-19 -6.94759949221e-19 -1.86656246015e-15 974475510786.0 4.72809177591
3.101 1.02015926863e-20 -7.05114555563e-19 -6.94912962876e-19 -2.11289319374e-15 930155720099.0 4.56695792408
3.201 1.17354863133e-20 -7.05858751437e-19 -6.94123265124e-19 -1.27675647832e-15 844374294272.0 5.25363772695
3.301 1.39822737563e-20 -7.06952155868e-19 -6.92969882112e-19 -1.05124242644e-15 803356643462.0 6.25945946792
3.401 1.1129776391e-20 -7.05494016205e-19 -6.94364239814e-19 -8.95117313604e-16 893940877962.0 4.98247891727
3.501 8.29111785787e-21 -7.04053223445e-19 -6.95762105587e-19 -2.28983498829e-16 974771010437.0 3.71169361147
3.601 1.14323693051e-20 -7.05601536024e-19 -6.94169166719e-19 -7.35522753814e-16 926912709115.0 5.11794101122
3.701 1.4198393528e-20 -7.06951887078e-19 -6.9275349355e-19 -7.77156117238e-16 887319836379.0 6.35621003761
3.801 1.14365304899e-20 -7.05538948883e-19 -6.94102418393e-19 -1.12410081243e-15 965418575276.0 5.11980385329
3.9 8.36836189302e-21 -7.03982031593e-19 -6.956136697e-19 -2.35922392733e-16 1.04205515639e+12 3.74627353142
4.0 1.04793848446e-20 -7.05015225661e-19 -6.94535840816e-19 -1.04083408559e-16 998260515220.0 4.69131743711
4.1 1.32820278238e-20 -7.06385696441e-19 -6.93103668618e-19 -3.60822483003e-16 916299587174.0 5.94597962133
4.2 1.21286408907e-20 -7.05778576236e-19 -6.93649935346e-19 3.05311331772e-16 905243613470.0 5.4296416577
4.3 1.0897880382e-20 -7.05138487058e-19 -6.94240606676e-19 6.0368376964e-16 926365131754.0 4.87866578257
4.4 1.15439051775e-20 -7.05434281197e-19 -6.9389037602e-19 4.30211422042e-16 929714751526.0 5.16787239468
4.5 1.1551935268e-20 -7.05408916982e-19 -6.93856981714e-19 -2.49800180541e-16 930583745247.0 5.1714672339
4.6 1.14757133212e-20 -7.05343722771e-19 -6.9386800945e-19 -4.71844785466e-16 931214293107.0 5.13734487333
4.7 1.19292783613e-20 -7.05542878813e-19 -6.93613600452e-19 -1.74860126378e-15 930875905139.0 5.34039282061
4.8 1.22594743091e-20 -7.05680278833e-19 -6.93420804524e-19 -8.81239525796e-16 943668113069.0 5.48821199425
4.9 1.18206477352e-20 -7.05431488807e-19 -6.93610841072e-19 -1.74339709336e-15 978250541914.0 5.2917620319
5.0 1.08805733786e-20 -7.04934053042e-19 -6.94053479663e-19 -1.70002900646e-15 1.01599233313e+12 4.87091793784
