time     ke      pe    etot  momentum diffCoeff temp 
0.0 3.16747378513e-19 -7.10822035231e-19 -3.94074656718e-19 -1.30451205393e-15 0.0 141.798638185
0.1 1.75528161774e-19 -6.39359768709e-19 -4.63831606935e-19 1.13797860024e-15 1.25997116091e+14 78.5788801774
0.201 1.26528212619e-19 -6.14377532519e-19 -4.878493199e-19 2.02615701994e-15 1.36064246931e+14 56.6430204588
0.3 1.3287481961e-19 -6.16723222271e-19 -4.83848402662e-19 1.70002900646e-15 1.10251557159e+14 59.4842128077
0.4 1.47424240078e-19 -6.23384991008e-19 -4.7596075093e-19 1.72084568817e-15 8.24313567034e+13 65.9975674514
0.5 1.64758587234e-19 -6.31351845559e-19 -4.66593258325e-19 5.05151476204e-15 5.89750173382e+13 73.7576532087
0.6 1.74865009639e-19 -6.35836067195e-19 -4.60971057556e-19 3.0253577421e-15 4.24631740305e+13 78.2820061509
0.7 1.89643725282e-19 -6.42617272999e-19 -4.52973547717e-19 4.30211422042e-15 3.22859932438e+13 84.8980096111
0.8 1.63166847396e-19 -6.28791410162e-19 -4.65624562766e-19 6.71684929898e-15 2.80940171385e+13 73.0450773305
0.901 1.75169880557e-19 -6.3409006498e-19 -4.58920184423e-19 6.99440505514e-15 2.373942157e+13 78.4184880413
1.001 1.75982289159e-19 -6.33787815532e-19 -4.57805526373e-19 7.32747196253e-15 1.99320803471e+13 78.7821798701
1.101 1.99446409759e-19 -6.44800357765e-19 -4.45353948005e-19 6.27276008913e-15 1.69751453888e+13 89.2863878702
1.201 1.83434857679e-19 -6.36124603286e-19 -4.52689745607e-19 9.65894031424e-15 1.73971861986e+13 82.1184792015
1.301 1.71710492696e-19 -6.29563175863e-19 -4.57852683167e-19 8.881784197e-15 1.89570194008e+13 76.8698201724
1.401 1.62982735302e-19 -6.24495030469e-19 -4.61512295167e-19 1.00752739485e-14 1.97447704504e+13 72.962655672
1.501 1.63602396326e-19 -6.24089356064e-19 -4.60486959737e-19 9.60342916301e-15 1.87363406848e+13 73.2400599867
1.601 1.79093203243e-19 -6.31129165783e-19 -4.5203596254e-19 8.02136135292e-15 1.64104970923e+13 80.17484611
1.701 1.85714771472e-19 -6.33755724993e-19 -4.48040953521e-19 7.84095011142e-15 1.43511281021e+13 83.1391306511
1.801 1.87441231113e-19 -6.33937970437e-19 -4.46496739324e-19 7.54951656745e-15 1.32372636702e+13 83.9120166877
1.901 1.79940170834e-19 -6.29487857471e-19 -4.49547686637e-19 7.54951656745e-15 1.30140363737e+13 80.5540089987
2.001 1.7582154878e-19 -6.26666302049e-19 -4.50844753269e-19 9.7699626167e-15 1.28586148891e+13 78.7102210526
2.101 1.74720299551e-19 -6.25416296369e-19 -4.50695996818e-19 6.3976601794e-15 1.2283375465e+13 78.2172236307
2.201 1.8801028803e-19 -6.31389083625e-19 -4.43378795595e-19 2.10942374679e-15 1.12531760746e+13 84.1667670072
2.301 1.83955149317e-19 -6.2859472655e-19 -4.44639577233e-19 2.05391259556e-15 1.05370819621e+13 82.3513987164
2.401 1.8667166815e-19 -6.29137649013e-19 -4.42465980863e-19 -2.77555756156e-17 9.77158708613e+12 83.5675056119
2.501 1.98712874085e-19 -6.34296219552e-19 -4.35583345466e-19 2.28983498829e-16 8.94775250015e+12 88.9580051693
2.601 2.02354301598e-19 -6.35308769933e-19 -4.32954468335e-19 2.94209101526e-15 8.79452433987e+12 90.5881669239
2.701 1.90716192255e-19 -6.28652729155e-19 -4.37936536901e-19 7.43849426499e-15 9.55677989476e+12 85.3781220497
2.801 1.68557288765e-19 -6.16692423163e-19 -4.48135134398e-19 6.68909372337e-15 1.03557809908e+13 75.4582219916
2.901 1.89971220918e-19 -6.26633281998e-19 -4.36662061081e-19 4.99600361081e-16 9.75086580416e+12 85.0446199332
3.001 2.12984243666e-19 -6.37302075939e-19 -4.24317832273e-19 -4.32986979604e-15 9.06774222334e+12 95.3468844744
3.101 1.9084553841e-19 -6.2549987651e-19 -4.346543381e-19 -3.38618022511e-15 9.6190314405e+12 85.4360265813
3.201 1.81514483367e-19 -6.2002927223e-19 -4.38514788864e-19 -2.52575738102e-15 1.02018805454e+13 81.2587831763
3.301 1.84468329251e-19 -6.20764709922e-19 -4.36296380671e-19 -3.33066907388e-15 1.01122547925e+13 82.5811345272
3.401 1.98585984776e-19 -6.27029865848e-19 -4.28443881073e-19 -5.81479309147e-15 9.54957736537e+12 88.9012004961
3.501 1.95253674171e-19 -6.24583063646e-19 -4.29329389474e-19 -4.03843625207e-15 9.20427749295e+12 87.409421439
3.601 1.9727252556e-19 -6.24812656307e-19 -4.27540130747e-19 -3.99680288865e-15 8.85078281916e+12 88.3132028024
3.701 2.02774711942e-19 -6.26749384673e-19 -4.23974672732e-19 -8.71525074331e-15 8.49801395178e+12 90.7763724729
3.801 2.03657368901e-19 -6.26364420072e-19 -4.22707051171e-19 -1.19626530903e-14 8.41563522765e+12 91.1715124591
3.9 2.04107065257e-19 -6.25756775921e-19 -4.21649710664e-19 -1.50573997715e-14 8.70960493822e+12 91.3728285084
4.0 1.87245398202e-19 -6.16555723356e-19 -4.29310325154e-19 -1.07136521876e-14 9.2155462915e+12 83.8243479586
4.1 1.8738013011e-19 -6.15843758864e-19 -4.28463628754e-19 -5.2353954505e-15 9.25730575918e+12 83.8846635362
4.2 2.09256858328e-19 -6.25938889728e-19 -4.166820314e-19 -4.16333634234e-15 8.90841966607e+12 93.6782418882
4.3 1.92712976886e-19 -6.16856887154e-19 -4.24143910268e-19 -6.46704911844e-15 8.77737087581e+12 86.2720247642
4.4 2.10378343362e-19 -6.24874445974e-19 -4.14496102612e-19 -9.18709552877e-15 8.40197883795e+12 94.1802982944
4.5 2.10036806232e-19 -6.23847775206e-19 -4.13810968974e-19 -6.06459327201e-15 8.31263820773e+12 94.0274020017
