time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.09334127286e-20 -7.23914018915e-19 -7.02980606187e-19 -1.94289029309e-16 0.0 9.37128329653
0.21 8.04232682935e-21 -7.16640870106e-19 -7.08598543276e-19 1.04083408559e-16 7.56759965614e+12 3.60031706527
0.41 1.09455219563e-20 -7.17003070173e-19 -7.06057548217e-19 1.45716771982e-16 3.64011391051e+12 4.89999353715
0.6 1.39144101927e-20 -7.17325964005e-19 -7.03411553812e-19 1.94289029309e-16 2.62719839841e+12 6.22907891374
0.8 1.93739909779e-20 -7.18940486852e-19 -6.99566495874e-19 -7.6327832943e-17 2.22914032469e+12 8.67317529122
1.0 1.57432082389e-20 -7.15847908317e-19 -7.00104700078e-19 1.2490009027e-16 2.67244434734e+12 7.04777889375
1.21 1.44626773972e-20 -7.13544591844e-19 -6.99081914447e-19 2.32452945781e-16 2.88557324641e+12 6.47452228039
1.41 2.65649189199e-20 -7.17935674318e-19 -6.91370755398e-19 -2.77555756156e-17 2.50634652447e+12 11.8923457047
1.61 1.61115973619e-20 -7.10912547872e-19 -6.9480095051e-19 6.52256026967e-16 3.29069479024e+12 7.21269604701
1.81 2.4480642221e-20 -7.12765846789e-19 -6.88285204568e-19 1.30451205393e-15 3.1116431768e+12 10.9592753226
2.01 2.78483829793e-20 -7.12151769025e-19 -6.84303386046e-19 2.14411821631e-15 3.42084472365e+12 12.4669154348
2.21 3.24479732403e-20 -7.1188841895e-19 -6.79440445709e-19 1.52655665886e-15 3.71512636004e+12 14.5260189333
2.41 2.46915653405e-20 -7.05103260507e-19 -6.80411695166e-19 1.55431223448e-15 4.01343141446e+12 11.0536995014
2.61 3.34951370761e-20 -7.0565629433e-19 -6.72161157254e-19 1.22124532709e-15 4.13072588918e+12 14.9948038892
2.81 5.20573994871e-20 -7.11502568702e-19 -6.59445169215e-19 1.60982338571e-15 4.24812856064e+12 23.3045917835
3.01 3.91521447501e-20 -7.00893871843e-19 -6.61741727093e-19 2.67841304691e-15 4.79781272423e+12 17.5272825734
3.21 4.71655558144e-20 -6.99578655719e-19 -6.52413099905e-19 2.49800180541e-15 4.88055737487e+12 21.1146548872
3.41 5.18891164562e-20 -6.96498418192e-19 -6.44609301736e-19 2.46330733589e-15 5.36350507388e+12 23.2292563388
3.61 6.53541413815e-20 -6.97634907577e-19 -6.32280766195e-19 1.41206490945e-15 5.56064208489e+12 29.2571584685
3.81 6.3555914149e-20 -6.90103558292e-19 -6.26547644143e-19 2.44249065418e-15 5.83703412754e+12 28.4521441574
4.01 7.12717411415e-20 -6.86085220719e-19 -6.14813479578e-19 1.83186799063e-15 6.2259598192e+12 31.906296691
4.21 1.0166810378e-19 -6.92693790751e-19 -5.9102568697e-19 1.22124532709e-15 6.3527336852e+12 45.5138689089
4.41 9.86876803262e-20 -6.80976043969e-19 -5.82288363643e-19 3.33066907388e-16 6.64068873157e+12 44.1796195492
4.61 9.61847533498e-20 -6.6750814583e-19 -5.7132339248e-19 1.91513471748e-15 7.24837266521e+12 43.0591315489
4.81 1.06252125997e-19 -6.58841104205e-19 -5.52588978208e-19 6.10622663544e-16 7.79956553321e+12 47.5660030443
5.01 1.56359980299e-19 -6.6839910811e-19 -5.12039127811e-19 1.7763568394e-15 7.71798692155e+12 69.9978398468
