time     ke      pe    etot  momentum diffCoeff temp 
0.0 6.82548959402e-20 -7.10819127705e-19 -6.42564231765e-19 -2.63677968348e-16 0.0 30.5557423686
0.1 4.37111879211e-20 -6.98410141584e-19 -6.54698953663e-19 -4.16333634234e-17 2.82337787126e+13 19.5682343126
0.201 1.57945479384e-20 -6.84402801757e-19 -6.68608253819e-19 4.99600361081e-16 3.53825723749e+13 7.07076219204
0.3 2.720825321e-20 -6.90029444738e-19 -6.62821191528e-19 6.93889390391e-17 2.74712122764e+13 12.1803478554
0.4 3.28626612841e-20 -6.92759114694e-19 -6.59896453409e-19 1.38777878078e-16 1.9366118414e+13 14.711662774
0.5 3.72543324286e-20 -6.94874074936e-19 -6.57619742508e-19 -2.49800180541e-16 1.36035169699e+13 16.6776868988
0.6 3.90765107258e-20 -6.95686609292e-19 -6.56610098566e-19 -3.33066907388e-16 1.02572944556e+13 17.4934234088
0.7 3.32202339754e-20 -6.9266805778e-19 -6.59447823804e-19 3.26128013484e-16 8.53385179429e+12 14.8717377237
0.8 3.39800359632e-20 -6.92965627351e-19 -6.58985591388e-19 -1.58727198052e-15 6.67953222657e+12 15.2118790933
0.901 3.9837935578e-20 -6.9580197241e-19 -6.55964036832e-19 -2.671474153e-15 4.85281321424e+12 17.8342912878
1.001 4.26096224515e-20 -6.97088626427e-19 -6.54479003975e-19 -2.81719092499e-15 4.07337418759e+12 19.0750953191
1.101 3.77239864136e-20 -6.94552766932e-19 -6.56828780519e-19 -4.52415882535e-15 4.41247623224e+12 16.8879374013
1.201 3.50781711471e-20 -6.93144517473e-19 -6.58066346326e-19 -4.89885909616e-15 4.96060086221e+12 15.7034824472
1.301 3.46546287861e-20 -6.92834337643e-19 -6.58179708857e-19 -3.41393580072e-15 5.2670810708e+12 15.5138747849
1.401 3.27836832884e-20 -6.91806986653e-19 -6.59023303365e-19 -3.96904731303e-15 5.22162207268e+12 14.67630661
1.501 3.40403851538e-20 -6.92342967537e-19 -6.58302582383e-19 -3.46250805805e-15 4.70749243931e+12 15.2388956801
1.601 3.79140124223e-20 -6.94192076675e-19 -6.56278064252e-19 -2.16493489802e-15 3.97439207467e+12 16.9730065481
1.701 4.00311239679e-20 -6.95155843431e-19 -6.55124719463e-19 -1.33226762955e-15 3.46315417023e+12 17.9207761413
1.801 3.71196998693e-20 -6.93609841637e-19 -6.56490141768e-19 -3.88578058619e-15 3.32285873055e+12 16.6174157968
1.901 3.58227593597e-20 -6.92868024835e-19 -6.57045265475e-19 -3.3653635434e-15 3.25282932699e+12 16.0368130499
