time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.53587121273e-19 -7.10821973267e-19 -4.57234851994e-19 -1.16573417586e-15 0.0 113.52361818
0.1 1.46059347329e-19 -6.56426509634e-19 -5.10367162305e-19 3.28903571045e-15 1.01878181076e+14 65.3865444528
0.201 8.93593089345e-20 -6.27767853809e-19 -5.38408544875e-19 4.57966997658e-15 1.14283989588e+14 40.0035775373
0.3 1.13765723549e-19 -6.39408754882e-19 -5.25643031333e-19 5.3290705182e-15 9.13580880452e+13 50.9296233079
0.4 1.1277435704e-19 -6.38454005758e-19 -5.25679648718e-19 5.07927033766e-15 6.99062623874e+13 50.4858172008
0.5 1.41190795853e-19 -6.52152024873e-19 -5.1096122902e-19 1.36002320517e-15 5.08868354731e+13 63.2070347992
0.6 1.33530192047e-19 -6.47860354999e-19 -5.14330162953e-19 3.49720252757e-15 3.9495129791e+13 59.7776040885
0.7 1.37246571565e-19 -6.49259276523e-19 -5.12012704959e-19 1.5959455979e-15 3.09237339246e+13 61.4413196877
0.8 1.44415320568e-19 -6.52383545868e-19 -5.079682253e-19 3.10862446895e-15 2.45018623394e+13 64.6505612318
0.901 1.39179058763e-19 -6.4928155315e-19 -5.10102494387e-19 2.33146835171e-15 2.07045679799e+13 62.3064383015
1.001 1.43715769043e-19 -6.51054721011e-19 -5.07338951968e-19 4.82947015712e-15 1.83129434796e+13 64.3373922513
1.101 1.45903828417e-19 -6.51693451953e-19 -5.05789623536e-19 5.63438184997e-15 1.74885686339e+13 65.3169231351
1.201 1.45531756222e-19 -6.51052066839e-19 -5.05520310617e-19 6.36990460379e-15 1.81628582281e+13 65.1503571769
1.301 1.22742927672e-19 -6.39151452305e-19 -5.16408524633e-19 3.63598040565e-15 1.92882713876e+13 54.9484578922
1.401 1.32256185216e-19 -6.43367939886e-19 -5.1111175467e-19 3.46944695195e-15 1.83329413659e+13 59.207268086
1.501 1.43764543223e-19 -6.48615477373e-19 -5.0485093415e-19 3.06699110553e-15 1.63109760895e+13 64.3592270407
1.601 1.48932139626e-19 -6.50668900623e-19 -5.01736760996e-19 2.09554595898e-15 1.47228974555e+13 66.6726104574
1.701 1.39379771669e-19 -6.45428326059e-19 -5.06048554389e-19 3.60822483003e-15 1.39279133162e+13 62.3962916633
1.801 1.49304738805e-19 -6.49903105845e-19 -5.00598367039e-19 7.9936057773e-15 1.30782418879e+13 66.8394123309
1.901 1.51278556721e-19 -6.50395438235e-19 -4.99116881514e-19 7.43849426499e-15 1.2904001017e+13 67.7230335113
