time     ke      pe    etot  momentum diffCoeff temp 
0.0 4.55532940063e-20 -7.10817531921e-19 -6.65264237915e-19 -7.56339435526e-16 0.0 20.3928919168
0.1 2.8102882716e-20 -7.01997346341e-19 -6.73894463625e-19 -1.0616507673e-15 1.86190106612e+13 12.5808476045
0.201 8.06430270481e-21 -6.91947952828e-19 -6.83883650123e-19 -1.44328993201e-15 2.27216945795e+13 3.61015502898
0.3 1.70216204256e-20 -6.96384158932e-19 -6.79362538507e-19 -2.27248775353e-15 1.61632529539e+13 7.62008704661
0.4 2.45666827196e-20 -7.00085689696e-19 -6.75519006976e-19 -1.89431803577e-15 9.76149524242e+12 10.9977931648
0.5 2.59587287589e-20 -7.00723330855e-19 -6.74764602096e-19 -1.40859546249e-15 6.12694400395e+12 11.6209719061
0.6 2.81700382754e-20 -7.01770410769e-19 -6.73600372494e-19 -4.85722573274e-16 4.46726308945e+12 12.6109112057
0.7 2.62580544117e-20 -7.00748003768e-19 -6.74489949356e-19 -1.49880108324e-15 4.38406440369e+12 11.7549713417
0.8 2.01856284967e-20 -6.97653567747e-19 -6.7746793925e-19 -2.60902410787e-15 4.79701518291e+12 9.03652192856
0.901 1.93696588117e-20 -6.97192107438e-19 -6.77822448627e-19 -1.73472347598e-15 4.44913005643e+12 8.67123590571
1.001 2.41247598092e-20 -6.99514927027e-19 -6.75390167217e-19 -2.94209101526e-15 3.41922711494e+12 10.7999570621
1.101 2.80902800291e-20 -7.01434462749e-19 -6.7334418272e-19 -3.41913997115e-15 2.5933971544e+12 12.5752057462
1.201 2.6164365237e-20 -7.00409314973e-19 -6.74244949736e-19 -5.40539835114e-15 2.46459604615e+12 11.7130294085
1.301 2.4130988605e-20 -6.99334938008e-19 -6.75203949403e-19 -5.84254866709e-15 2.66433672996e+12 10.8027455138
1.401 2.27436521212e-20 -6.98577209573e-19 -6.75833557452e-19 -6.35602681598e-15 2.81720574969e+12 10.1816751042
1.501 2.11437609078e-20 -6.97713708282e-19 -6.76569947374e-19 -5.89112092442e-15 2.71330545672e+12 9.4654500912
1.601 2.24907161028e-20 -6.98327637352e-19 -6.75836921249e-19 -5.07927033766e-15 2.2439699488e+12 10.068442966
1.701 2.89078578188e-20 -7.01475226855e-19 -6.72567369036e-19 -6.28663787694e-15 1.66557379008e+12 12.941211671
1.801 3.11231784117e-20 -7.02511938982e-19 -6.7138876057e-19 -5.07927033766e-15 1.57659045379e+12 13.9329466134
1.901 2.37597968735e-20 -6.98760796244e-19 -6.7500099937e-19 -5.70377078901e-15 2.06777040663e+12 10.6365737138
2.001 1.67592825853e-20 -6.95206015032e-19 -6.78446732447e-19 -5.87377368966e-15 2.43734822724e+12 7.50264598468
2.101 2.18166501312e-20 -6.97684923465e-19 -6.75868273334e-19 -5.73152636463e-15 2.15696627517e+12 9.76668313055
2.201 3.04833229992e-20 -7.01948288198e-19 -6.71464965198e-19 -4.8017145815e-15 1.67308855944e+12 13.6465018556
2.301 2.78972026591e-20 -7.00581979484e-19 -6.72684776824e-19 -4.69763117295e-15 1.6110473185e+12 12.4887705932
2.401 2.17438082129e-20 -6.97448510887e-19 -6.75704702674e-19 -3.82333054105e-15 1.76876835965e+12 9.73407391094
2.501 2.32269975998e-20 -6.98133412515e-19 -6.74906414915e-19 -4.27782809176e-15 1.7275077223e+12 10.3980548923
2.601 2.66031765788e-20 -6.99755357766e-19 -6.73152181188e-19 -5.2241197479e-15 1.56560351086e+12 11.9094725518
2.701 2.62326758937e-20 -6.9950380378e-19 -6.73271127886e-19 -5.96397931041e-15 1.48906323372e+12 11.7436101133
2.801 2.55344346201e-20 -6.99092862158e-19 -6.73558427538e-19 -6.23459617266e-15 1.48489477157e+12 11.4310276945
2.901 2.57555830885e-20 -6.99138151439e-19 -6.7338256835e-19 -7.17134684969e-15 1.50582584475e+12 11.5300294662
3.001 2.39032948588e-20 -6.98146105096e-19 -6.74242810237e-19 -8.29891710907e-15 1.54277307844e+12 10.7008136106
3.101 2.40467455988e-20 -6.98159432568e-19 -6.74112686969e-19 -8.3474893664e-15 1.50468267653e+12 10.765032357
3.201 2.86260740041e-20 -7.00384859225e-19 -6.71758785221e-19 -7.36216643205e-15 1.42054438917e+12 12.8150652088
3.301 2.66089775771e-20 -6.9929969361e-19 -6.72690716033e-19 -6.43235464892e-15 1.48913186877e+12 11.912069491
3.401 2.06955814046e-20 -6.96280673235e-19 -6.7558509183e-19 -6.95797586214e-15 1.58638701782e+12 9.26481309299
3.501 2.44699052819e-20 -6.98109421317e-19 -6.73639516035e-19 -6.63358257214e-15 1.45399395937e+12 10.9544687056
3.601 3.03823601323e-20 -7.00990876129e-19 -6.70608515996e-19 -5.8564264549e-15 1.27741432628e+12 13.6013037009
3.701 2.78621076909e-20 -6.99657884743e-19 -6.71795777052e-19 -6.63358257214e-15 1.30804329785e+12 12.4730595911
3.801 2.31371275724e-20 -6.97229948477e-19 -6.74092820905e-19 -6.41153796721e-15 1.42737385743e+12 10.3578226809
3.9 2.27153965341e-20 -6.96958109825e-19 -6.74242713291e-19 -6.10622663544e-15 1.42675797353e+12 10.1690258953
4.0 2.74672130263e-20 -6.99267734041e-19 -6.71800521015e-19 -7.22338855397e-15 1.29455953084e+12 12.2962766737
4.1 2.97570077989e-20 -7.00338559646e-19 -6.70581551847e-19 -6.62664367823e-15 1.22396696694e+12 13.321351552
4.2 2.5438974343e-20 -6.98105997153e-19 -6.7266702281e-19 -7.36216643205e-15 1.29832263216e+12 11.38829289
4.3 2.47484530759e-20 -6.97700767285e-19 -6.72952314209e-19 -8.01442245901e-15 1.35284816307e+12 11.0791664949
4.4 2.72629629069e-20 -6.98884108172e-19 -6.71621145266e-19 -8.3544282603e-15 1.34974705147e+12 12.204839804
4.5 2.47179354706e-20 -6.97539426305e-19 -6.72821490835e-19 -8.33361157859e-15 1.36553582524e+12 11.0655046458
4.6 2.48013508848e-20 -6.97520295107e-19 -6.72718944222e-19 -8.21565038223e-15 1.32151918998e+12 11.1028473136
4.7 2.87712470621e-20 -6.99433972778e-19 -6.70662725716e-19 -1.00197627972e-14 1.22901752407e+12 12.8800549872
4.8 2.82040706316e-20 -6.9907536224e-19 -6.70871291608e-19 -9.5895513752e-15 1.21257048289e+12 12.6261465071
4.9 2.55216734062e-20 -6.97665922414e-19 -6.72144249008e-19 -9.3224039599e-15 1.24985513482e+12 11.4253148683
5.0 2.7248467275e-20 -6.98463463466e-19 -6.71214996191e-19 -1.0616507673e-14 1.25694416113e+12 12.198350529
