time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.21400531293e-19 -7.10821301497e-19 -4.89420770204e-19 2.77555756156e-16 0.0 99.1146129707
0.1 1.1549264618e-19 -6.5722888244e-19 -5.4173623626e-19 -7.77156117238e-16 8.67023712952e+13 51.7027166114
0.201 7.58477499129e-20 -6.37089020763e-19 -5.6124127085e-19 -1.12410081243e-15 8.74833164386e+13 33.9548434388
0.3 1.1625104726e-19 -6.56757840588e-19 -5.40506793328e-19 -2.96984659087e-15 6.30536121593e+13 52.0422308354
0.4 1.00825536606e-19 -6.4862400428e-19 -5.47798467675e-19 -2.27595720048e-15 4.77540459326e+13 45.1366759594
0.5 1.24990716412e-19 -6.60288896685e-19 -5.35298180273e-19 -4.69069227904e-15 3.34659899e+13 55.9547278852
0.6 1.30978023012e-19 -6.62863492236e-19 -5.31885469224e-19 -5.31519273039e-15 2.55026609233e+13 58.6350718435
0.7 1.18694111135e-19 -6.56285020014e-19 -5.37590908879e-19 -2.95596880306e-15 2.31014240046e+13 53.1359198568
0.8 1.13213048447e-19 -6.53145603518e-19 -5.39932555071e-19 -7.21644966006e-16 2.13920792231e+13 50.682206653
0.901 1.17125980197e-19 -6.54672896164e-19 -5.37546915967e-19 -1.05471187339e-15 1.86428221002e+13 52.4339130002
1.001 1.21386189109e-19 -6.56388723804e-19 -5.35002534695e-19 -1.88737914186e-15 1.58963871145e+13 54.3410852869
1.101 1.24285990843e-19 -6.57409551181e-19 -5.33123560337e-19 -3.77475828373e-15 1.37229552224e+13 55.639242635
1.201 1.28090947401e-19 -6.58906193599e-19 -5.30815246198e-19 -4.4408920985e-15 1.23646533558e+13 57.3426116123
1.301 1.27803033805e-19 -6.58338684263e-19 -5.30535650458e-19 -2.80331313718e-15 1.21005237708e+13 57.2137210244
1.401 1.12949649114e-19 -6.50486009486e-19 -5.37536360371e-19 -3.34454686168e-15 1.23675767845e+13 50.5642903916
1.501 1.22873512387e-19 -6.5499744826e-19 -5.32123935873e-19 -4.21190859967e-15 1.1692912148e+13 55.0069168916
1.601 1.21240384646e-19 -6.53763571477e-19 -5.32523186831e-19 -2.1233015346e-15 1.09211800574e+13 54.2758128468
1.701 1.3005164607e-19 -6.57769605776e-19 -5.27717959706e-19 -3.49720252757e-15 1.01264451238e+13 58.2203596856
1.801 1.26361303528e-19 -6.55507468382e-19 -5.29146164855e-19 -3.16413562018e-15 1.00343149524e+13 56.5683000871
1.901 1.16347145211e-19 -6.50089597189e-19 -5.33742451978e-19 -1.72084568817e-15 1.01241635588e+13 52.0852511079
2.001 1.17341699896e-19 -6.50139095857e-19 -5.32797395961e-19 -2.05391259556e-15 9.58814732498e+12 52.5304844691
2.101 1.23794707603e-19 -6.52958778422e-19 -5.29164070819e-19 -1.55431223448e-15 8.56230728557e+12 55.4193093406
2.201 1.24303175699e-19 -6.52739871672e-19 -5.28436695973e-19 -2.88657986403e-15 7.46602884279e+12 55.6469357977
2.301 1.33592985179e-19 -6.5693591373e-19 -5.23342928551e-19 -1.74860126378e-15 6.38165433432e+12 59.8057147573
2.401 1.33513459406e-19 -6.56428764061e-19 -5.22915304654e-19 -1.05471187339e-15 5.78350654855e+12 59.7701133694
2.501 1.31354656128e-19 -6.5485550891e-19 -5.23500852782e-19 -1.72084568817e-15 5.73861191995e+12 58.8036795935
2.601 1.20602717722e-19 -6.48984822827e-19 -5.28382105105e-19 -2.22044604925e-15 5.75167788287e+12 53.9903478119
2.701 1.36659930288e-19 -6.56473381922e-19 -5.19813451634e-19 4.71844785466e-16 5.19738514458e+12 61.178697359
2.801 1.35747861294e-19 -6.55527883304e-19 -5.1978002201e-19 3.98292510084e-15 4.97102768075e+12 60.7703904556
2.901 1.27980638255e-19 -6.51153119919e-19 -5.23172481664e-19 3.27515792264e-15 5.08021981591e+12 57.2932293987
3.001 1.31715809296e-19 -6.52542028525e-19 -5.20826219228e-19 6.55031584529e-15 5.10473975627e+12 58.9653574194
3.101 1.29348708531e-19 -6.50832450576e-19 -5.21483742045e-19 4.30211422042e-15 5.1484991547e+12 57.9056748845
3.201 1.3445742027e-19 -6.52877184641e-19 -5.18419764371e-19 3.46944695195e-15 5.0876950678e+12 60.1926973404
3.301 1.29375921706e-19 -6.49836037136e-19 -5.2046011543e-19 2.38697950294e-15 5.0574198625e+12 57.9178574357
3.401 1.34407564372e-19 -6.51892923829e-19 -5.17485359456e-19 6.32827124036e-15 4.87060830973e+12 60.1703782972
3.501 1.35414433478e-19 -6.51878584062e-19 -5.16464150584e-19 1.13520304268e-14 4.71314351642e+12 60.6211244679
3.601 1.34394698667e-19 -6.50875688173e-19 -5.16480989506e-19 1.13242748512e-14 4.64179821412e+12 60.1646186933
3.701 1.3691997154e-19 -6.51639545769e-19 -5.14719574229e-19 5.02375918643e-15 4.55568886453e+12 61.2951103048
3.801 1.43758098371e-19 -6.54558172713e-19 -5.10800074342e-19 3.48332473976e-15 4.65420725791e+12 64.3563418671
3.9 1.24389671224e-19 -6.44387960996e-19 -5.19998289772e-19 2.62290189568e-15 5.08758780449e+12 55.6856573418
4.0 1.21420196746e-19 -6.42423026923e-19 -5.21002830177e-19 1.87350135405e-15 5.03408615253e+12 54.3563095222
4.1 1.48416348177e-19 -6.5538677112e-19 -5.06970422942e-19 1.55431223448e-15 4.51443413389e+12 66.4417055471
4.2 1.37983831514e-19 -6.49672911239e-19 -5.11689079725e-19 4.41313652288e-15 4.40724388439e+12 61.7713696386
4.3 1.41696227259e-19 -6.51045039566e-19 -5.09348812307e-19 7.96585020169e-15 4.38068863405e+12 63.4333018182
4.4 1.24822405302e-19 -6.42077795869e-19 -5.17255390567e-19 5.0688619968e-15 4.43687673742e+12 55.8793798703
4.5 1.36310231718e-19 -6.47339047232e-19 -5.11028815515e-19 5.91193760613e-15 4.01674701517e+12 61.0221474255
4.6 1.49994047281e-19 -6.53606207248e-19 -5.03612159966e-19 8.38478592113e-15 3.44491862907e+12 67.1479957947
4.7 1.49621015362e-19 -6.52869755185e-19 -5.03248739823e-19 3.49720252757e-15 3.25407091083e+12 66.9810001958
4.8 1.40984064451e-19 -6.48036938928e-19 -5.07052874477e-19 2.09554595898e-15 3.31727196774e+12 63.1144871313
4.9 1.42967564934e-19 -6.48489061781e-19 -5.05521496847e-19 5.21804821574e-15 3.36984817815e+12 64.0024429167
5.0 1.39875619235e-19 -6.46403419364e-19 -5.06527800129e-19 2.51187959321e-15 3.44095624767e+12 62.618268274
