time     ke      pe    etot  momentum diffCoeff temp 
0.0 1.29387720877e-19 -7.10820589484e-19 -5.81432868606e-19 8.32667268469e-17 0.0 57.9231395833
0.1 7.82655264459e-20 -6.84975282876e-19 -6.0670975643e-19 4.09394740331e-15 5.25877171967e+13 35.0372120488
0.201 3.22532415135e-20 -6.61865079888e-19 -6.29611838375e-19 4.48946435583e-15 6.2329563684e+13 14.4388431726
0.3 5.55513463001e-20 -6.73310024752e-19 -6.17758678452e-19 3.78863607153e-15 4.68332129549e+13 24.8687306953
0.4 6.30072701209e-20 -6.76833915966e-19 -6.13826645845e-19 3.16413562018e-15 3.28474795991e+13 28.2065320978
0.5 7.07191846006e-20 -6.80507843065e-19 -6.09788658464e-19 1.85962356625e-15 2.28732167098e+13 31.6589331126
0.6 7.82817692503e-20 -6.84087092883e-19 -6.05805323633e-19 1.19348975147e-15 1.72388934694e+13 35.0444834824
0.7 6.7218487434e-20 -6.78358228788e-19 -6.11139741354e-19 -2.17187379192e-15 1.54484342947e+13 30.0917722627
0.8 6.53229117875e-20 -6.77222922579e-19 -6.11900010792e-19 -2.74780198595e-15 1.39820432403e+13 29.2431778827
0.901 6.80722847035e-20 -6.78388816842e-19 -6.10316532138e-19 -2.26207941267e-15 1.2186778174e+13 30.4739926007
1.001 6.98690582811e-20 -6.79091552558e-19 -6.09222494277e-19 -3.35842464949e-15 1.0568035297e+13 31.2783561526
1.101 7.67243466168e-20 -6.82321368161e-19 -6.05597021544e-19 -1.88737914186e-15 9.41126867924e+12 34.3472704241
1.201 7.49792815897e-20 -6.81224972918e-19 -6.06245691329e-19 -4.05231403988e-15 9.50009008471e+12 33.5660552944
1.301 6.3370921384e-20 -6.75218800336e-19 -6.11847878952e-19 -4.17721413015e-15 1.01551900755e+13 28.3693282482
1.401 7.12130537111e-20 -6.78943168802e-19 -6.0773011509e-19 -2.49800180541e-15 9.9763408428e+12 31.8800240262
1.501 6.96019193281e-20 -6.77904028985e-19 -6.08302109657e-19 -2.47024622979e-15 9.78641176152e+12 31.1587657714
1.601 6.76976832079e-20 -6.76755533168e-19 -6.0905784996e-19 -4.34374758385e-15 9.47578964973e+12 30.306294348
1.701 7.40634508559e-20 -6.79723298655e-19 -6.05659847799e-19 -4.7878367937e-15 8.94407188095e+12 33.1560643689
1.801 7.32067091931e-20 -6.79098832197e-19 -6.05892123004e-19 -4.13558076673e-15 8.77798219708e+12 32.7725259111
1.901 7.27114888853e-20 -6.7865813956e-19 -6.05946650675e-19 -3.66373598126e-15 8.87726951365e+12 32.5508301055
2.001 6.82813616676e-20 -6.76233083026e-19 -6.07951721358e-19 -2.53269627493e-15 9.11511728428e+12 30.5675903092
2.101 7.05761925281e-20 -6.77176577823e-19 -6.06600385295e-19 -2.15105711021e-15 9.11473286249e+12 31.5949196983
2.201 6.89029226171e-20 -6.76109574426e-19 -6.07206651809e-19 -1.36002320517e-15 8.96444764813e+12 30.8458451651
2.301 7.08163638936e-20 -6.76858497019e-19 -6.06042133125e-19 5.27355936697e-16 8.58389650666e+12 31.7024374708
2.401 8.2379926706e-20 -6.8242408773e-19 -6.00044161024e-19 -1.55431223448e-15 8.15040163401e+12 36.8791100199
2.501 7.98274112257e-20 -6.80907108226e-19 -6.01079697001e-19 -5.55111512313e-16 8.41175573121e+12 35.736422681
2.601 6.68770264281e-20 -6.74220658198e-19 -6.0734363177e-19 -6.93889390391e-17 9.07836042117e+12 29.9389100484
2.701 7.09281421753e-20 -6.76023204446e-19 -6.05095062271e-19 -7.21644966006e-16 9.35200406653e+12 31.7524773738
2.801 7.13151260944e-20 -6.75993487071e-19 -6.04678360977e-19 4.71844785466e-16 9.43468915862e+12 31.9257188794
2.901 6.65018324174e-20 -6.73371210211e-19 -6.06869377794e-19 3.60822483003e-16 9.35769960252e+12 29.7709465438
3.001 8.03800302789e-20 -6.80109494802e-19 -5.99729464523e-19 1.99840144433e-15 8.95434230207e+12 35.9838142445
3.101 8.42471666169e-20 -6.81802982167e-19 -5.9755581555e-19 3.44169137634e-15 8.93770240557e+12 37.7150193107
3.201 7.0826802609e-20 -6.74882915844e-19 -6.04056113235e-19 4.13558076673e-15 9.44401360911e+12 31.7071105816
3.301 7.02855745368e-20 -6.74412133265e-19 -6.04126558728e-19 4.93355356568e-15 9.76774456816e+12 31.4648184309
3.401 7.51023757875e-20 -6.76593934047e-19 -6.01491558259e-19 5.02375918643e-15 9.87609637579e+12 33.6211610057
3.501 7.51462516547e-20 -6.7640084657e-19 -6.01254594915e-19 5.71764857682e-15 9.99200292672e+12 33.6408029622
3.601 7.45195275811e-20 -6.7585350008e-19 -6.01333972499e-19 7.43849426499e-15 1.01153902375e+13 33.3602367249
3.701 7.06581376475e-20 -6.73709862357e-19 -6.03051724709e-19 8.82627304577e-15 1.01840040586e+13 31.6316041577
3.801 8.15501084301e-20 -6.78943750048e-19 -5.97393641618e-19 1.03805852802e-14 1.01031448435e+13 36.5076243836
3.9 7.43508155572e-20 -6.7510387354e-19 -6.00753057983e-19 1.21153087562e-14 1.02661143529e+13 33.2847092325
