time     ke      pe    etot  momentum diffCoeff temp 
0.0 1.36078181613e-19 -7.10820672854e-19 -5.74742491241e-19 -1.38777878078e-17 0.0 60.9182653064
0.1 8.20548138559e-20 -6.83501626667e-19 -6.01446812811e-19 -8.32667268469e-16 5.52780395807e+13 36.7335664021
0.201 3.87147553931e-20 -6.61705401777e-19 -6.22990646384e-19 -8.04911692853e-16 6.51789642308e+13 17.3314760115
0.3 6.46941995264e-20 -6.74480480025e-19 -6.09786280499e-19 2.35922392733e-16 5.07285209834e+13 28.9617215915
0.4 6.75524155309e-20 -6.75688846555e-19 -6.08136431024e-19 2.53963516883e-15 3.95472694984e+13 30.2412622114
0.5 7.06851243407e-20 -6.77072817521e-19 -6.0638769318e-19 7.77156117238e-16 3.17165021767e+13 31.6436853195
0.6 7.91193692448e-20 -6.81088110416e-19 -6.01968741171e-19 6.10622663544e-16 2.64287088853e+13 35.4194527691
0.7 7.44711109811e-20 -6.78540167165e-19 -6.04069056184e-19 2.99760216649e-15 2.44027582483e+13 33.3385620137
0.8 6.76224854551e-20 -6.74913168279e-19 -6.07290682824e-19 3.83026943496e-15 2.34020079893e+13 30.2726304894
0.901 7.76587505587e-20 -6.797369468e-19 -6.02078196241e-19 3.24740234703e-15 2.1955050441e+13 34.7655760375
1.001 8.53405562326e-20 -6.83364734848e-19 -5.98024178615e-19 2.60902410787e-15 2.18266430564e+13 38.204498211
1.101 7.50866316255e-20 -6.78019719256e-19 -6.0293308763e-19 3.08086889333e-15 2.37105115617e+13 33.6141127999
1.201 7.05625206515e-20 -6.75563262848e-19 -6.05000742197e-19 2.02615701994e-15 2.57446920193e+13 31.5887991947
1.301 7.0584385587e-20 -6.7534427634e-19 -6.04759890753e-19 3.51108031538e-15 2.71279556607e+13 31.5985874938
1.401 7.04029071696e-20 -6.75046259642e-19 -6.04643352473e-19 1.69309011255e-15 2.79463522952e+13 31.5173448563
1.501 7.07866259551e-20 -6.75034143836e-19 -6.04247517881e-19 4.16333634234e-16 2.83024767239e+13 31.6891246559
1.601 7.69976607124e-20 -6.77933629666e-19 -6.00935968954e-19 -5.27355936697e-16 2.84047652405e+13 34.469625238
1.701 8.41993700678e-20 -6.8132794733e-19 -5.97128577262e-19 1.67921232475e-15 2.88604032027e+13 37.6936221784
1.801 7.81003779336e-20 -6.78045526888e-19 -5.99945148955e-19 7.91033905045e-16 3.02343948332e+13 34.9632798374
1.901 7.00611596262e-20 -6.7382628582e-19 -6.03765126194e-19 1.56819002228e-15 3.18344827004e+13 31.3643543675
2.001 7.62027220777e-20 -6.76683475239e-19 -6.00480753161e-19 2.19269047363e-15 3.29544160717e+13 34.113754208
2.101 7.79110733963e-20 -6.7732249145e-19 -5.99411418053e-19 2.76167977376e-15 3.40799693186e+13 34.8785336725
2.201 7.47094024372e-20 -6.75505330036e-19 -6.00795927599e-19 1.30451205393e-15 3.53353478668e+13 33.4452382051
2.301 7.66412949169e-20 -6.76249436665e-19 -5.99608141748e-19 1.91513471748e-15 3.64620936711e+13 34.3100905806
2.401 7.80153243696e-20 -6.76721398023e-19 -5.98706073653e-19 4.60742555219e-15 3.75330877909e+13 34.9252038174
2.501 7.45825060744e-20 -6.74769780422e-19 -6.00187274347e-19 4.07313072159e-15 3.86384546552e+13 33.3884303745
2.601 7.97848417184e-20 -6.77170277294e-19 -5.97385435575e-19 6.52256026967e-15 3.95838334926e+13 35.7173655441
2.701 8.61008997721e-20 -6.80071383818e-19 -5.93970484046e-19 7.04991620637e-15 4.07046097819e+13 38.5448820177
