time     ke      pe    etot  momentum diffCoeff temp 
0.0 4.49292567795e-19 -7.10822719518e-19 -2.61530151723e-19 -1.19348975147e-15 0.0 201.135285031
0.1 2.47191511529e-19 -6.08544343665e-19 -3.61352832135e-19 -2.05391259556e-15 1.78092747798e+14 110.660488716
0.201 1.7839162999e-19 -5.73384333279e-19 -3.94992703289e-19 -1.27675647832e-15 1.93383539487e+14 79.8607720605
0.3 2.05092241098e-19 -5.85623791718e-19 -3.8053155062e-19 3.10862446895e-15 1.56892878143e+14 91.8138632323
0.4 2.35112466476e-19 -5.99696591236e-19 -3.6458412476e-19 5.13478148889e-15 1.22630585785e+14 105.25304968
0.5 2.42802906722e-19 -6.02468911009e-19 -3.59666004288e-19 3.69149155688e-15 1.0031615754e+14 108.695837301
0.6 2.45168425217e-19 -6.02755080762e-19 -3.57586655545e-19 5.3290705182e-15 8.61425328353e+13 109.7548115
0.7 2.5594984791e-19 -6.07185969571e-19 -3.51236121662e-19 4.99600361081e-15 7.65692662495e+13 114.581342544
0.8 2.28627561113e-19 -5.92587255128e-19 -3.63959694015e-19 3.10862446895e-15 7.13575843362e+13 102.349945151
0.901 2.71275036258e-19 -6.12940295865e-19 -3.41665259607e-19 5.48172618409e-15 6.54576107098e+13 121.441986025
1.001 2.52470616726e-19 -6.02624405603e-19 -3.50153788877e-19 8.04911692853e-15 6.48854888719e+13 113.023791393
1.101 2.49347185897e-19 -5.99987756028e-19 -3.50640570131e-19 3.66373598126e-15 6.57455485113e+13 111.625521769
1.201 2.56109703634e-19 -6.0220434283e-19 -3.46094639196e-19 3.1918911958e-15 6.64747774962e+13 114.652905327
1.301 2.69891768043e-19 -6.08102578152e-19 -3.38210810109e-19 6.71684929898e-15 6.74903718155e+13 120.822736862
1.401 2.64938093772e-19 -6.04533779374e-19 -3.39595685601e-19 8.77076189454e-15 7.0082844013e+13 118.605120196
1.501 2.4433098905e-19 -5.93107983654e-19 -3.48776994604e-19 8.60422844084e-15 7.3803994971e+13 109.379915554
1.601 2.4433927601e-19 -5.92046116243e-19 -3.47706840233e-19 9.9364960704e-15 7.57505844703e+13 109.383625386
1.701 2.53772468013e-19 -5.95544280355e-19 -3.41771812342e-19 1.51267887105e-14 7.58369185174e+13 113.606592553
1.801 2.64841824381e-19 -5.99832056329e-19 -3.34990231948e-19 1.64590563401e-14 7.59983941084e+13 118.562023174
1.901 2.60082450622e-19 -5.96277655918e-19 -3.36195205296e-19 1.57374113741e-14 7.64976313245e+13 116.431389226
2.001 2.77382325205e-19 -6.03612707721e-19 -3.26230382516e-19 1.83186799063e-14 7.71523589181e+13 124.176042609
2.101 2.7168717005e-19 -5.99620341085e-19 -3.27933171035e-19 1.90958360236e-14 7.90438632486e+13 121.626486402
2.201 2.6746415142e-19 -5.9629423782e-19 -3.28830086399e-19 2.08166817117e-14 8.11241157661e+13 119.735963129
2.301 2.84069846405e-19 -6.0335576882e-19 -3.19285922416e-19 1.92346139016e-14 8.30991524065e+13 127.169852387
2.401 2.77348957734e-19 -5.98647523134e-19 -3.212985654e-19 2.10630124453e-14 8.57221567537e+13 124.161104958
2.501 2.88380693027e-19 -6.02793502233e-19 -3.14412809205e-19 2.2315482795e-14 8.877933621e+13 129.099693712
2.601 2.77204000708e-19 -5.95900564434e-19 -3.18696563726e-19 2.43693953905e-14 9.25717128235e+13 124.096211891
2.701 2.65558949635e-19 -5.88780013995e-19 -3.2322106436e-19 2.50355292053e-14 9.60920085676e+13 118.883059405
2.801 2.85448303745e-19 -5.97467529394e-19 -3.12019225649e-19 2.29816166097e-14 9.87754095774e+13 127.786947862
2.901 2.71038987405e-19 -5.8897739537e-19 -3.17938407965e-19 2.25375273999e-14 1.0185907677e+14 121.336313783
3.001 2.72260695155e-19 -5.88343205325e-19 -3.16082510169e-19 1.848521336e-14 1.04585483428e+14 121.883237
3.101 2.76187432401e-19 -5.89006352834e-19 -3.12818920433e-19 2.03725925019e-14 1.06830657283e+14 123.641123668
3.201 2.96798109844e-19 -5.97977548117e-19 -3.01179438274e-19 1.76525460915e-14 1.08929725679e+14 132.867927714
3.301 2.99836966069e-19 -5.98140436701e-19 -2.98303470633e-19 1.92484916894e-14 1.1175843481e+14 134.228335735
3.401 2.73181681928e-19 -5.83481574504e-19 -3.10299892575e-19 1.98174809896e-14 1.15301277116e+14 122.295536135
3.501 2.79052386923e-19 -5.85178239209e-19 -3.06125852286e-19 2.10387263166e-14 1.182317728e+14 124.923680928
3.601 3.13814574189e-19 -6.01214134556e-19 -2.87399560367e-19 2.06223926824e-14 1.21069244217e+14 140.485706532
3.701 2.88541437723e-19 -5.87288725548e-19 -2.98747287825e-19 2.14550599509e-14 1.24947031764e+14 129.171654462
3.801 2.58916857577e-19 -5.71012624186e-19 -3.12095766609e-19 2.27595720048e-14 1.28598761114e+14 115.909586939
3.9 2.91864045336e-19 -5.86139427333e-19 -2.94275381996e-19 2.29816166097e-14 1.3088863797e+14 130.659089771
4.0 3.14649090916e-19 -5.96110707374e-19 -2.81461616458e-19 2.50910403565e-14 1.33113926084e+14 140.859295529
4.1 2.99952095515e-19 -5.87443814888e-19 -2.87491719374e-19 2.70339306496e-14 1.36071196156e+14 134.279875857
4.2 2.92014514174e-19 -5.82165449163e-19 -2.90150934989e-19 1.98452365652e-14 1.39304281561e+14 130.726450317
4.3 2.86290350288e-19 -5.78012776599e-19 -2.91722426311e-19 2.13162820728e-14 1.42611618688e+14 128.163907739
4.4 2.98776277614e-19 -5.82836020636e-19 -2.84059743022e-19 2.24265050974e-14 1.45684340064e+14 133.753496198
4.5 2.81508877809e-19 -5.72748828232e-19 -2.91239950423e-19 2.14273043753e-14 1.4861846835e+14 126.023380833
4.6 3.01744577165e-19 -5.81211423716e-19 -2.79466846551e-19 1.85407245112e-14 1.50787450545e+14 135.082318037
4.7 3.42692013305e-19 -6.00231202089e-19 -2.57539188783e-19 2.12052597703e-14 1.52880741754e+14 153.41330063
4.8 3.06155363891e-19 -5.80483104635e-19 -2.74327740743e-19 2.411959521e-14 1.56027282129e+14 137.056899655
4.9 3.34571162479e-19 -5.93249179673e-19 -2.58678017194e-19 2.55906407176e-14 1.59280107139e+14 149.777830643
5.0 3.13468316975e-19 -5.81078393236e-19 -2.6761007626e-19 2.8810287489e-14 1.62925345697e+14 140.330697195
5.1 3.10835158452e-19 -5.78169904823e-19 -2.67334746372e-19 3.38340466755e-14 1.66678425392e+14 139.151908298
5.2 3.17780201305e-19 -5.80278879751e-19 -2.62498678446e-19 3.80806497446e-14 1.70473302505e+14 142.261003071
5.3 2.82132036643e-19 -5.60982446624e-19 -2.78850409981e-19 3.70814490225e-14 1.74107727278e+14 126.302351016
5.4 3.1930357626e-19 -5.7804622852e-19 -2.5874265226e-19 3.60544927247e-14 1.76974142098e+14 142.942973968
5.5 3.07385053091e-19 -5.7041916701e-19 -2.63034113919e-19 3.36952687974e-14 1.79818583903e+14 137.607395936
5.6 3.26303061373e-19 -5.78137143464e-19 -2.51834082091e-19 3.48610029732e-14 1.82420993997e+14 146.076440965
5.7 3.26569036091e-19 -5.76628922682e-19 -2.50059886591e-19 3.10862446895e-14 1.85173309607e+14 146.195510152
5.8 3.21258292457e-19 -5.72239895456e-19 -2.50981602999e-19 3.42226247341e-14 1.87914680266e+14 143.818043862
5.9 3.27546681892e-19 -5.73706903837e-19 -2.46160221944e-19 3.73034936274e-14 1.90480400196e+14 146.633173895
6.0 3.44846667777e-19 -5.80574729021e-19 -2.35728061244e-19 3.5527136788e-14 1.9299510664e+14 154.377877105
6.1 3.45516946087e-19 -5.79277158535e-19 -2.33760212448e-19 3.39589467657e-14 1.95875603126e+14 154.677941314
6.2 3.26300735732e-19 -5.67981833032e-19 -2.416810973e-19 3.0975222387e-14 1.99169183185e+14 146.075399843
6.3 3.4211773951e-19 -5.74181558674e-19 -2.32063819164e-19 3.08642000846e-14 2.0221391024e+14 153.156214865
6.4 3.44518714388e-19 -5.73421809851e-19 -2.28903095463e-19 3.03090885723e-14 2.05083169373e+14 154.23106186
6.5 3.58963090845e-19 -5.78969209369e-19 -2.20006118524e-19 3.06421554797e-14 2.08109729737e+14 160.697391339
6.6 3.67717853068e-19 -5.81866453435e-19 -2.14148600368e-19 2.98649993624e-14 2.11607841856e+14 164.61664512
6.7 3.19659169554e-19 -5.56224411895e-19 -2.36565242341e-19 2.88657986403e-14 2.15770754055e+14 143.102162799
6.8 3.09571175583e-19 -5.4957354043e-19 -2.40002364848e-19 2.77000644644e-14 2.19491624924e+14 138.586059733
6.9 3.24206717111e-19 -5.55091802101e-19 -2.3088508499e-19 2.70339306496e-14 2.22199008488e+14 145.137968285
7.0 3.57088393232e-19 -5.69676118233e-19 -2.12587725001e-19 2.89490653671e-14 2.24439357684e+14 159.858143451
7.1 3.47790271714e-19 -5.63398278007e-19 -2.15608006293e-19 2.93237656379e-14 2.26971548156e+14 155.695643432
7.2 3.35109690836e-19 -5.55242617468e-19 -2.20132926632e-19 2.71588307399e-14 2.29477352276e+14 150.018914209
7.3 3.88046653911e-19 -5.79888454526e-19 -1.91841800615e-19 2.33701946684e-14 2.31773590617e+14 173.717261166
7.4 3.76228741329e-19 -5.72158521939e-19 -1.9592978061e-19 2.1010970741e-14 2.34821351438e+14 168.426723583
7.5 3.67798222602e-19 -5.66103565862e-19 -1.98305343261e-19 2.0872192863e-14 2.38269436968e+14 164.652624235
7.6 3.37957264965e-19 -5.49152697089e-19 -2.11195432124e-19 1.72084568817e-14 2.41750761682e+14 151.293690769
7.7 3.74695270939e-19 -5.65615283755e-19 -1.90920012815e-19 2.00117700189e-14 2.44828085779e+14 167.740233251
7.8 3.54507324601e-19 -5.53673693132e-19 -1.99166368532e-19 2.15244488899e-14 2.48082221293e+14 158.702673692
7.9 3.53912524148e-19 -5.51446703287e-19 -1.97534179139e-19 2.08305594995e-14 2.51208965223e+14 158.436398736
8.0 3.68869129066e-19 -5.56952615421e-19 -1.88083486355e-19 2.44665399052e-14 2.53980289864e+14 165.132038079
8.1 3.88803579918e-19 -5.65139432619e-19 -1.76335852701e-19 2.91433543964e-14 2.5684466955e+14 174.056115042
8.2 3.78937493865e-19 -5.58370287673e-19 -1.79432793808e-19 2.83384427036e-14 2.6007565308e+14 169.639353732
8.3 3.64005673571e-19 -5.48850344713e-19 -1.84844671143e-19 2.50216514175e-14 2.6352821117e+14 162.954809749
8.4 3.48628554008e-19 -5.39363602848e-19 -1.90735048839e-19 2.45914399954e-14 2.66766240312e+14 156.070918165
8.5 3.87537615288e-19 -5.56775351876e-19 -1.69237736588e-19 2.46747067223e-14 2.69543695941e+14 173.489379301
8.6 3.94718279631e-19 -5.58415262167e-19 -1.63696982536e-19 2.89490653671e-14 2.72487380358e+14 176.703954998
8.7 3.77218048732e-19 -5.47428777034e-19 -1.70210728301e-19 2.81163980986e-14 2.75780152121e+14 168.869607888
