time     ke      pe    etot  momentum diffCoeff temp 
0.0 3.18621468987e-19 -7.1082319683e-19 -3.92201727843e-19 -9.43689570931e-16 0.0 142.637614275
0.1 1.8836653814e-19 -6.44919311796e-19 -4.56552773657e-19 4.4408920985e-16 1.28756766309e+14 84.3262498754
0.201 1.29910247307e-19 -6.15269456953e-19 -4.85359209646e-19 2.55351295664e-15 1.50674191523e+14 58.1570595499
0.3 1.39118111011e-19 -6.19169549686e-19 -4.80051438675e-19 2.10942374679e-15 1.32756239654e+14 62.2791537559
0.4 1.54928573314e-19 -6.26526830655e-19 -4.71598257341e-19 1.55431223448e-15 1.10733180564e+14 69.3570403485
0.5 1.70142624208e-19 -6.33556870459e-19 -4.63414246251e-19 -5.55111512313e-17 9.23833431309e+13 76.1679308071
0.6 1.8386356288e-19 -6.39836889145e-19 -4.55973326265e-19 4.46864767412e-15 8.15494638293e+13 82.310398118
0.7 1.65103706481e-19 -6.29813408945e-19 -4.64709702463e-19 4.64212002171e-15 7.72831726032e+13 73.9121531117
0.8 1.83072980505e-19 -6.38151048509e-19 -4.55078068005e-19 3.26128013484e-15 7.35074485213e+13 81.9564772594
0.901 1.79931901934e-19 -6.35939628117e-19 -4.56007726183e-19 -1.47104550763e-15 7.17519112286e+13 80.5503072514
1.001 1.90798953607e-19 -6.40726612734e-19 -4.49927659127e-19 3.94129173742e-15 7.20798629541e+13 85.4151719126
1.101 1.89881299711e-19 -6.39635851543e-19 -4.49754551831e-19 1.49880108324e-15 7.51489216148e+13 85.0043648105
1.201 1.90365046306e-19 -6.39229373653e-19 -4.48864327347e-19 3.47638584586e-15 8.00811993274e+13 85.2209241666
1.301 1.80655220757e-19 -6.33696025203e-19 -4.53040804446e-19 9.32587340685e-15 8.66558464303e+13 80.8741161636
1.401 1.5847101597e-19 -6.22002196875e-19 -4.63531180906e-19 7.77156117238e-15 9.27967922202e+13 70.9428894464
1.501 1.74402601963e-19 -6.29315684952e-19 -4.54913082989e-19 9.27036225562e-15 9.61170279095e+13 78.0749996112
1.601 1.90335736342e-19 -6.36584597913e-19 -4.4624886157e-19 9.38138455808e-15 9.89039257291e+13 85.2078029438
1.701 1.80712307556e-19 -6.31064417401e-19 -4.50352109845e-19 9.21485110439e-15 1.02269134769e+14 80.8996722719
1.801 1.894329498e-19 -6.34712655836e-19 -4.45279706036e-19 6.25888230132e-15 1.05281667776e+14 84.8036515255
1.901 1.94565108491e-19 -6.36577444556e-19 -4.42012336064e-19 3.9135361618e-15 1.08663929613e+14 87.1011705036
2.001 1.85071692401e-19 -6.31101606012e-19 -4.46029913611e-19 4.82947015712e-15 1.12618101367e+14 82.8512427547
2.101 1.98127325516e-19 -6.36989662875e-19 -4.38862337359e-19 5.82867087928e-15 1.16393621422e+14 88.6958720144
2.201 2.06750890296e-19 -6.40520505706e-19 -4.33769615411e-19 2.1371793224e-15 1.21100118236e+14 92.5563924952
2.301 1.76201843674e-19 -6.24564941073e-19 -4.48363097399e-19 2.58126853225e-15 1.26957447511e+14 78.880468075
2.401 1.95039394985e-19 -6.33282818995e-19 -4.3824342401e-19 4.19109191796e-15 1.31876027391e+14 87.3134948459
2.501 2.04847300501e-19 -6.37453570048e-19 -4.32606269547e-19 6.85562717706e-15 1.37009503909e+14 91.7042104131
2.601 1.90194379605e-19 -6.29399737636e-19 -4.3920535803e-19 7.06379399418e-15 1.43028747989e+14 85.1445216219
2.701 1.77491736078e-19 -6.22371711448e-19 -4.4487997537e-19 7.24420523568e-15 1.48814740866e+14 79.4579155893
2.801 1.73713803153e-19 -6.19724703752e-19 -4.460109006e-19 1.02418074022e-14 1.53602045466e+14 77.7666443101
2.901 1.9786259179e-19 -6.31106418244e-19 -4.33243826455e-19 8.1740170188e-15 1.57437648219e+14 88.5773583834
3.001 1.94652491933e-19 -6.28792879911e-19 -4.34140387978e-19 9.70057367766e-15 1.61430175809e+14 87.1402895424
3.101 2.18694022394e-19 -6.40147124493e-19 -4.21453102099e-19 8.36830604811e-15 1.6570448694e+14 97.9029872332
