time     ke      pe    etot  momentum diffCoeff temp 
0.0 9.77659219661e-20 -7.10819424431e-19 -6.13053502464e-19 -2.77555756156e-16 0.0 43.7669749969
0.1 5.92189579869e-20 -6.91328882414e-19 -6.32109924427e-19 -4.99600361081e-16 3.97397947966e+13 26.5106143473
0.201 2.70657957958e-20 -6.75169872448e-19 -6.48104076652e-19 -2.69229083472e-15 4.74559823883e+13 12.1165737922
0.3 4.44342724775e-20 -6.83707651456e-19 -6.39273378978e-19 -2.06779038336e-15 3.73706745387e+13 19.8919383505
0.4 4.61701631592e-20 -6.84422273709e-19 -6.3825211055e-19 -1.70696790036e-15 2.87165008875e+13 20.6690463911
0.5 5.66183644748e-20 -6.89523655617e-19 -6.32905291142e-19 -2.69229083472e-15 2.21489874832e+13 25.3464038644
0.6 6.39090098439e-20 -6.93015999398e-19 -6.29106989554e-19 -1.94289029309e-15 1.93877885002e+13 28.6102148853
0.7 5.41013668533e-20 -6.87974606643e-19 -6.3387323979e-19 -3.41393580072e-15 2.0464193969e+13 24.2196168434
0.8 4.47968238129e-20 -6.83199993712e-19 -6.38403169899e-19 -1.15185638805e-15 2.19593013973e+13 20.0542420951
0.901 5.28208763286e-20 -6.87088828092e-19 -6.34267951763e-19 -5.55111512313e-16 2.20787224972e+13 23.6463782788
1.001 5.70237236812e-20 -6.89041132959e-19 -6.32017409278e-19 2.99760216649e-15 2.23286568835e+13 25.5278714545
1.101 5.26871775313e-20 -6.86742024487e-19 -6.34054846956e-19 2.47024622979e-15 2.33274738789e+13 23.586525195
1.201 5.52834746535e-20 -6.87907511663e-19 -6.32624037009e-19 1.20303073059e-15 2.43854835595e+13 24.7488123084
1.301 5.81641006552e-20 -6.89196362436e-19 -6.31032261781e-19 1.29757316003e-15 2.57073996677e+13 26.0383852358
1.401 4.91311968902e-20 -6.84531087076e-19 -6.35399890186e-19 1.79023462721e-15 2.74475740996e+13 21.9946155328
1.501 5.06479212061e-20 -6.85166534573e-19 -6.34518613367e-19 9.02056207508e-16 2.86530022951e+13 22.6736091318
1.601 5.78180992509e-20 -6.88590083621e-19 -6.3077198437e-19 3.40005801291e-15 2.95396735188e+13 25.8834904166
1.701 5.53139613689e-20 -6.87192222122e-19 -6.31878260753e-19 1.20736753928e-15 3.07716052211e+13 24.762460329
1.801 5.80043802908e-20 -6.88394929925e-19 -6.30390549635e-19 2.15105711021e-15 3.21682511795e+13 25.9668830492
1.901 5.62230331589e-20 -6.87355009996e-19 -6.31131976837e-19 6.93889390391e-16 3.38770500176e+13 25.1694254708
2.001 4.88477412259e-20 -6.83527881527e-19 -6.34680140301e-19 2.10942374679e-15 3.56590448363e+13 21.867720632
2.101 5.02555864055e-20 -6.84105696542e-19 -6.33850110137e-19 1.97758476261e-15 3.69457485532e+13 22.4979721914
2.201 5.94857335506e-20 -6.88579128381e-19 -6.29093394831e-19 2.43555176027e-15 3.79082566296e+13 26.6300420496
2.301 5.74497608192e-20 -6.87404782911e-19 -6.29955022091e-19 4.35762537165e-15 3.91913989973e+13 25.7185959564
2.401 5.39499259486e-20 -6.85521674278e-19 -6.3157174833e-19 4.68028393819e-15 4.06300971789e+13 24.1518211314
2.501 5.92802250585e-20 -6.88033752271e-19 -6.28753527212e-19 3.51801920928e-15 4.20004107862e+13 26.5380418429
2.601 5.62104220973e-20 -6.86350367943e-19 -6.30139945845e-19 3.33066907388e-15 4.35766325404e+13 25.1637798634
2.701 5.62578187582e-20 -6.86235203474e-19 -6.29977384716e-19 5.20156834272e-15 4.51852498324e+13 25.1849979773
2.801 5.5312705689e-20 -6.85605210911e-19 -6.30292505222e-19 4.83640905102e-15 4.67744095567e+13 24.7618981974
2.901 5.43810617711e-20 -6.84985283573e-19 -6.30604221802e-19 6.3907212855e-15 4.8278912288e+13 24.3448281668
3.001 5.63567360961e-20 -6.85819706052e-19 -6.29462969956e-19 6.93889390391e-15 4.96516488972e+13 25.229280408
3.101 6.10195061576e-20 -6.88006943565e-19 -6.26987437408e-19 6.30745455865e-15 5.10191807819e+13 27.3166676753
3.201 5.77668868427e-20 -6.86214713134e-19 -6.28447826291e-19 6.99440505514e-15 5.26246575063e+13 25.860564103
3.301 4.9666117208e-20 -6.82027263339e-19 -6.32361146131e-19 5.02375918643e-15 5.42644975532e+13 22.2340838844
3.401 5.90982822193e-20 -6.86599577474e-19 -6.27501295254e-19 6.25888230132e-15 5.55722938783e+13 26.4565912972
