time     ke      pe    etot  momentum diffCoeff temp 
0.0 2.22971364894e-19 -7.10821260334e-19 -4.87849895441e-19 1.49880108324e-15 0.0 99.817829731
0.1 1.20934309678e-19 -6.59191511005e-19 -5.38257201327e-19 3.80251385934e-15 8.81796083515e+13 54.138791938
0.201 8.06217353397e-20 -6.38707657969e-19 -5.58085922629e-19 4.77395900589e-15 9.32767080768e+13 36.0920186079
0.3 1.02408193001e-19 -6.49089327214e-19 -5.46681134214e-19 4.84334794493e-15 7.08115086545e+13 45.8451854429
0.4 1.10355590608e-19 -6.5265289755e-19 -5.42297306942e-19 8.80545636406e-15 5.14535599408e+13 49.4030054416
0.5 1.26890299805e-19 -6.60531093644e-19 -5.33640793839e-19 9.49240686055e-15 3.69326834024e+13 56.8051164171
0.6 1.23224069604e-19 -6.58316528138e-19 -5.35092458534e-19 7.27196081129e-15 2.93489873577e+13 55.1638512165
0.7 1.20570413593e-19 -6.56619939317e-19 -5.36049525724e-19 4.63518112781e-15 2.50657322289e+13 53.9758861877
0.8 1.23198499324e-19 -6.57510128575e-19 -5.34311629251e-19 7.66053886991e-15 2.20575516166e+13 55.1524041416
0.901 1.14843683599e-19 -6.52933940071e-19 -5.38090256472e-19 5.59274848655e-15 1.99291750429e+13 51.4121948379
1.001 1.28730434868e-19 -6.59477687576e-19 -5.30747252708e-19 3.46944695195e-15 1.7560306172e+13 57.6288916517
1.101 1.25470983413e-19 -6.57400358378e-19 -5.31929374966e-19 4.06619182769e-15 1.67907524046e+13 56.1697295276
1.201 1.21486986148e-19 -6.55004884011e-19 -5.33517897863e-19 2.99760216649e-15 1.65334339684e+13 54.3862092052
1.301 1.33281904394e-19 -6.60429763736e-19 -5.27147859342e-19 -1.9567680809e-15 1.6137168266e+13 59.6664528891
1.401 1.22312051784e-19 -6.54496662185e-19 -5.32184610401e-19 -6.52256026967e-16 1.66948080058e+13 54.755567222
1.501 1.17571225144e-19 -6.51691301326e-19 -5.34120076181e-19 -1.88737914186e-15 1.68447621073e+13 52.6332362828
1.601 1.27502409066e-19 -6.56232944498e-19 -5.28730535432e-19 -1.02695629778e-15 1.62239525088e+13 57.0791400254
1.701 1.27446988019e-19 -6.55790608524e-19 -5.28343620505e-19 -3.21964677141e-15 1.60009557066e+13 57.054329626
1.801 1.22642829626e-19 -6.53002672618e-19 -5.30359842992e-19 -5.38458166943e-15 1.61740530189e+13 54.903646893
1.901 1.25607380307e-19 -6.54070608957e-19 -5.2846322865e-19 -3.52495810318e-15 1.63053204498e+13 56.2307904714
2.001 1.16819603848e-19 -6.4923576766e-19 -5.32416163812e-19 -6.49480469406e-15 1.64442379493e+13 52.2967571719
2.101 1.32272009473e-19 -6.56513375734e-19 -5.24241366262e-19 -8.82627304577e-15 1.59942379334e+13 59.214352148
2.201 1.21011165514e-19 -6.50395847638e-19 -5.29384682124e-19 -8.10462807976e-15 1.58054295464e+13 54.1731980723
2.301 1.41783246646e-19 -6.60278621745e-19 -5.18495375099e-19 -1.06026298852e-14 1.55233602096e+13 63.4722578801
2.401 1.26489602423e-19 -6.52178305408e-19 -5.25688702985e-19 -1.09495745804e-14 1.59734015359e+13 56.625735791
2.501 1.3166005734e-19 -6.54296117232e-19 -5.22636059892e-19 -9.27036225562e-15 1.64650602522e+13 58.9403988813
2.601 1.23309922241e-19 -6.49705615783e-19 -5.26395693542e-19 -1.00475183729e-14 1.71234082914e+13 55.2022849583
2.701 1.20006561488e-19 -6.47617852995e-19 -5.27611291507e-19 -9.21485110439e-15 1.75019163907e+13 53.7234659122
2.801 1.18331116008e-19 -6.46351404149e-19 -5.28020288141e-19 -1.04360964315e-14 1.73306393792e+13 52.9734174394
2.901 1.36413999589e-19 -6.54953868437e-19 -5.18539868848e-19 -1.25871535417e-14 1.66896053484e+13 61.0686012995
3.001 1.29789313863e-19 -6.51221577081e-19 -5.21432263217e-19 -1.35308431126e-14 1.64267186332e+13 58.1029211455
3.101 1.42828393272e-19 -6.57315267557e-19 -5.14486874285e-19 -9.31199561904e-15 1.63042972534e+13 63.9401397897
3.201 1.34083802568e-19 -6.52432451866e-19 -5.18348649299e-19 -4.30211422042e-15 1.67819488479e+13 60.0254395033
3.301 1.24079983649e-19 -6.46976514479e-19 -5.2289653083e-19 -3.81639164715e-15 1.72541013252e+13 55.5470191735
3.401 1.37798664875e-19 -6.53285578584e-19 -5.15486913709e-19 -5.21804821574e-15 1.73149144282e+13 61.6884758912
3.501 1.37409384767e-19 -6.52634005165e-19 -5.15224620399e-19 -4.9682480352e-15 1.75865692603e+13 61.5142064481
3.601 1.3142607076e-19 -6.49117440496e-19 -5.17691369736e-19 -4.49640324973e-15 1.80489845236e+13 58.8356498586
3.701 1.32033688727e-19 -6.48952178217e-19 -5.16918489489e-19 -4.49640324973e-15 1.83681970887e+13 59.1076628447
3.801 1.37917586851e-19 -6.51386641054e-19 -5.13469054203e-19 -6.16173778667e-15 1.85172420914e+13 61.7417138197
3.9 1.36792326819e-19 -6.50368147883e-19 -5.13575821064e-19 -6.91113832829e-15 1.87557437096e+13 61.2379674558
4.0 1.34385272213e-19 -6.48672896947e-19 -5.14287624734e-19 -4.95437024739e-15 1.90121783996e+13 60.1603987423
4.1 1.40463039656e-19 -6.51235814021e-19 -5.10772774365e-19 -7.82707232361e-15 1.92025240809e+13 62.881239403
4.2 1.3881547912e-19 -6.49930760243e-19 -5.11115281123e-19 -6.43929354283e-15 1.953849398e+13 62.1436742133
4.3 1.29628560172e-19 -6.44864889275e-19 -5.15236329104e-19 -8.49320613838e-15 1.99657234757e+13 58.0309563682
4.4 1.49424182256e-19 -6.54301288519e-19 -5.04877106264e-19 -9.85322934355e-15 2.01558754467e+13 66.8928837083
4.5 1.37041112078e-19 -6.47550315798e-19 -5.1050920372e-19 -1.00475183729e-14 2.06445962398e+13 61.3493414192
4.6 1.34532082945e-19 -6.45792728065e-19 -5.11260645121e-19 -1.02799713186e-14 2.10483694642e+13 60.2261216598
4.7 1.46346475592e-19 -6.51118976761e-19 -5.0477250117e-19 -9.38138455808e-15 2.12656703617e+13 65.5150834696
4.8 1.41200990981e-19 -6.48034563449e-19 -5.06833572468e-19 -7.56339435526e-15 2.16342362702e+13 63.2115988629
4.9 1.45207768884e-19 -6.49499808793e-19 -5.04292039909e-19 -6.75848266241e-15 2.20342736557e+13 65.0053174182
